epoch (ms),time (03:00),elapsed (s),w (number),x (number),y (number), z (number)
1706108654181,2024-01-24T17:04:14.181,44.370,0.657,0.746,0.108,-0.000
1706108654191,2024-01-24T17:04:14.191,44.380,0.657,0.746,0.108,-0.000
1706108654201,2024-01-24T17:04:14.201,44.390,0.657,0.746,0.108,-0.000
1706108654211,2024-01-24T17:04:14.211,44.400,0.657,0.746,0.108,-0.000
1706108654221,2024-01-24T17:04:14.221,44.410,0.657,0.746,0.108,-0.000
1706108654231,2024-01-24T17:04:14.231,44.420,0.657,0.746,0.108,-0.000
1706108654241,2024-01-24T17:04:14.241,44.430,0.657,0.746,0.108,-0.000
1706108654251,2024-01-24T17:04:14.251,44.440,0.657,0.746,0.108,-0.000
1706108654261,2024-01-24T17:04:14.261,44.450,0.657,0.746,0.108,-0.000
1706108654271,2024-01-24T17:04:14.271,44.460,0.657,0.746,0.108,-0.000
1706108654281,2024-01-24T17:04:14.281,44.470,0.657,0.746,0.108,-0.000
1706108654291,2024-01-24T17:04:14.291,44.480,0.657,0.746,0.108,-0.000
1706108654301,2024-01-24T17:04:14.301,44.490,0.657,0.746,0.108,-0.000
1706108654311,2024-01-24T17:04:14.311,44.500,0.657,0.746,0.108,-0.000
1706108654321,2024-01-24T17:04:14.321,44.510,0.657,0.746,0.108,-0.000
1706108654331,2024-01-24T17:04:14.331,44.520,0.657,0.746,0.108,-0.000
1706108654341,2024-01-24T17:04:14.341,44.530,0.657,0.746,0.108,-0.000
1706108654351,2024-01-24T17:04:14.351,44.540,0.657,0.746,0.108,-0.000
1706108654361,2024-01-24T17:04:14.361,44.550,0.657,0.746,0.108,-0.000
1706108654371,2024-01-24T17:04:14.371,44.560,0.657,0.746,0.108,-0.000
1706108654381,2024-01-24T17:04:14.381,44.570,0.657,0.746,0.108,-0.000
1706108654391,2024-01-24T17:04:14.391,44.580,0.657,0.746,0.108,-0.000
1706108654401,2024-01-24T17:04:14.401,44.590,0.657,0.746,0.108,-0.000
1706108654411,2024-01-24T17:04:14.411,44.600,0.657,0.746,0.108,-0.000
1706108654421,2024-01-24T17:04:14.421,44.610,0.657,0.746,0.108,-0.000
1706108654431,2024-01-24T17:04:14.431,44.620,0.657,0.746,0.108,-0.000
1706108654441,2024-01-24T17:04:14.441,44.630,0.657,0.746,0.108,-0.000
1706108654451,2024-01-24T17:04:14.451,44.640,0.657,0.746,0.108,-0.000
1706108654461,2024-01-24T17:04:14.461,44.650,0.657,0.746,0.108,-0.000
1706108654471,2024-01-24T17:04:14.471,44.660,0.657,0.746,0.108,-0.000
1706108654481,2024-01-24T17:04:14.481,44.670,0.657,0.746,0.108,-0.000
1706108654491,2024-01-24T17:04:14.491,44.680,0.657,0.746,0.108,-0.000
1706108654501,2024-01-24T17:04:14.501,44.690,0.657,0.746,0.108,-0.000
1706108654511,2024-01-24T17:04:14.511,44.700,0.657,0.746,0.108,-0.000
1706108654521,2024-01-24T17:04:14.521,44.710,0.657,0.746,0.108,-0.000
1706108654531,2024-01-24T17:04:14.531,44.720,0.657,0.746,0.108,-0.000
1706108654541,2024-01-24T17:04:14.541,44.730,0.657,0.746,0.108,-0.000
1706108654551,2024-01-24T17:04:14.551,44.740,0.657,0.746,0.108,-0.000
1706108654561,2024-01-24T17:04:14.561,44.750,0.657,0.746,0.108,-0.000
1706108654571,2024-01-24T17:04:14.571,44.760,0.657,0.746,0.108,-0.000
1706108654581,2024-01-24T17:04:14.581,44.770,0.657,0.746,0.108,-0.000
1706108654591,2024-01-24T17:04:14.591,44.780,0.657,0.746,0.108,-0.000
1706108654601,2024-01-24T17:04:14.601,44.790,0.657,0.746,0.108,-0.000
1706108654611,2024-01-24T17:04:14.611,44.800,0.657,0.746,0.108,-0.000
1706108654621,2024-01-24T17:04:14.621,44.810,0.657,0.746,0.108,-0.000
1706108654631,2024-01-24T17:04:14.631,44.820,0.657,0.746,0.108,-0.000
1706108654641,2024-01-24T17:04:14.641,44.830,0.657,0.746,0.108,-0.000
1706108654651,2024-01-24T17:04:14.651,44.840,0.657,0.746,0.108,-0.000
1706108654661,2024-01-24T17:04:14.661,44.850,0.657,0.746,0.108,-0.000
1706108654671,2024-01-24T17:04:14.671,44.860,0.657,0.746,0.108,-0.000
1706108654681,2024-01-24T17:04:14.681,44.870,0.657,0.746,0.108,-0.000
1706108654691,2024-01-24T17:04:14.691,44.880,0.657,0.746,0.108,-0.000
1706108654701,2024-01-24T17:04:14.701,44.890,0.657,0.746,0.108,-0.000
1706108654711,2024-01-24T17:04:14.711,44.900,0.657,0.746,0.108,-0.000
1706108654721,2024-01-24T17:04:14.721,44.910,0.657,0.746,0.108,-0.000
1706108654731,2024-01-24T17:04:14.731,44.920,0.657,0.746,0.108,-0.000
1706108654741,2024-01-24T17:04:14.741,44.930,0.657,0.746,0.108,-0.000
1706108654751,2024-01-24T17:04:14.751,44.940,0.657,0.746,0.108,-0.000
1706108654761,2024-01-24T17:04:14.761,44.950,0.657,0.746,0.108,-0.000
1706108654771,2024-01-24T17:04:14.771,44.960,0.657,0.746,0.108,-0.000
1706108654781,2024-01-24T17:04:14.781,44.970,0.657,0.746,0.108,-0.000
1706108654791,2024-01-24T17:04:14.791,44.980,0.657,0.746,0.108,-0.000
1706108654801,2024-01-24T17:04:14.801,44.990,0.657,0.746,0.108,-0.000
1706108654811,2024-01-24T17:04:14.811,45.000,0.657,0.746,0.108,-0.000
1706108654821,2024-01-24T17:04:14.821,45.010,0.657,0.746,0.108,-0.000
1706108654831,2024-01-24T17:04:14.831,45.020,0.657,0.746,0.108,-0.000
1706108654841,2024-01-24T17:04:14.841,45.030,0.657,0.746,0.108,-0.000
1706108654851,2024-01-24T17:04:14.851,45.040,0.657,0.746,0.108,-0.000
1706108654861,2024-01-24T17:04:14.861,45.050,0.657,0.746,0.108,-0.000
1706108654871,2024-01-24T17:04:14.871,45.060,0.657,0.746,0.108,-0.000
1706108654881,2024-01-24T17:04:14.881,45.070,0.657,0.746,0.108,-0.000
1706108654891,2024-01-24T17:04:14.891,45.080,0.657,0.746,0.108,-0.000
1706108654901,2024-01-24T17:04:14.901,45.090,0.657,0.746,0.108,-0.000
1706108654911,2024-01-24T17:04:14.911,45.100,0.657,0.746,0.108,-0.000
1706108654921,2024-01-24T17:04:14.921,45.110,0.657,0.746,0.108,-0.000
1706108654931,2024-01-24T17:04:14.931,45.120,0.657,0.746,0.108,-0.000
1706108654941,2024-01-24T17:04:14.941,45.130,0.657,0.746,0.108,-0.000
1706108654951,2024-01-24T17:04:14.951,45.140,0.657,0.746,0.108,-0.000
1706108654961,2024-01-24T17:04:14.961,45.150,0.657,0.746,0.108,-0.000
1706108654971,2024-01-24T17:04:14.971,45.160,0.657,0.746,0.108,-0.000
1706108654981,2024-01-24T17:04:14.981,45.170,0.657,0.746,0.108,-0.000
1706108654991,2024-01-24T17:04:14.991,45.180,0.657,0.746,0.108,-0.000
1706108655001,2024-01-24T17:04:15.001,45.190,0.657,0.746,0.108,-0.000
1706108655011,2024-01-24T17:04:15.011,45.200,0.657,0.746,0.108,-0.000
1706108655021,2024-01-24T17:04:15.021,45.210,0.657,0.746,0.108,-0.000
1706108655031,2024-01-24T17:04:15.031,45.220,0.656,0.747,0.108,-0.000
1706108655041,2024-01-24T17:04:15.041,45.230,0.656,0.747,0.108,-0.000
1706108655051,2024-01-24T17:04:15.051,45.240,0.656,0.747,0.108,-0.000
1706108655061,2024-01-24T17:04:15.061,45.250,0.656,0.747,0.108,-0.000
1706108655071,2024-01-24T17:04:15.071,45.260,0.656,0.747,0.108,-0.000
1706108655081,2024-01-24T17:04:15.081,45.270,0.656,0.747,0.108,-0.000
1706108655091,2024-01-24T17:04:15.091,45.280,0.656,0.747,0.108,-0.000
1706108655101,2024-01-24T17:04:15.101,45.290,0.656,0.747,0.108,-0.000
1706108655111,2024-01-24T17:04:15.111,45.300,0.656,0.747,0.108,-0.000
1706108655121,2024-01-24T17:04:15.121,45.310,0.656,0.747,0.108,-0.000
1706108655131,2024-01-24T17:04:15.131,45.320,0.656,0.747,0.108,-0.000
1706108655141,2024-01-24T17:04:15.141,45.330,0.656,0.747,0.108,-0.000
1706108655151,2024-01-24T17:04:15.151,45.340,0.656,0.747,0.108,-0.000
1706108655161,2024-01-24T17:04:15.161,45.350,0.656,0.747,0.108,-0.000
1706108655171,2024-01-24T17:04:15.171,45.360,0.656,0.747,0.108,-0.000
1706108655181,2024-01-24T17:04:15.181,45.370,0.656,0.747,0.108,-0.000
1706108655191,2024-01-24T17:04:15.191,45.380,0.656,0.747,0.108,-0.000
1706108655201,2024-01-24T17:04:15.201,45.390,0.656,0.747,0.108,-0.000
1706108655211,2024-01-24T17:04:15.211,45.400,0.656,0.747,0.108,-0.000
1706108655221,2024-01-24T17:04:15.221,45.410,0.656,0.747,0.108,-0.000
1706108655231,2024-01-24T17:04:15.231,45.420,0.656,0.747,0.108,-0.000
1706108655241,2024-01-24T17:04:15.241,45.430,0.656,0.747,0.108,-0.000
1706108655251,2024-01-24T17:04:15.251,45.440,0.656,0.747,0.108,-0.000
1706108655261,2024-01-24T17:04:15.261,45.450,0.656,0.747,0.108,-0.000
1706108655271,2024-01-24T17:04:15.271,45.460,0.656,0.747,0.108,-0.000
1706108655281,2024-01-24T17:04:15.281,45.470,0.656,0.747,0.108,-0.000
1706108655291,2024-01-24T17:04:15.291,45.480,0.657,0.746,0.108,-0.000
1706108655301,2024-01-24T17:04:15.301,45.490,0.657,0.746,0.108,-0.000
1706108655311,2024-01-24T17:04:15.311,45.500,0.657,0.746,0.108,-0.000
1706108655321,2024-01-24T17:04:15.321,45.510,0.657,0.746,0.108,-0.000
1706108655331,2024-01-24T17:04:15.331,45.520,0.657,0.746,0.108,-0.000
1706108655341,2024-01-24T17:04:15.341,45.530,0.657,0.746,0.108,-0.000
1706108655351,2024-01-24T17:04:15.351,45.540,0.657,0.746,0.108,-0.000
1706108655361,2024-01-24T17:04:15.361,45.550,0.657,0.746,0.108,-0.000
1706108655371,2024-01-24T17:04:15.371,45.560,0.657,0.746,0.108,-0.000
1706108655381,2024-01-24T17:04:15.381,45.570,0.657,0.746,0.108,-0.000
1706108655391,2024-01-24T17:04:15.391,45.580,0.657,0.746,0.108,-0.000
1706108655401,2024-01-24T17:04:15.401,45.590,0.657,0.746,0.108,-0.000
1706108655411,2024-01-24T17:04:15.411,45.600,0.657,0.746,0.108,-0.000
1706108655421,2024-01-24T17:04:15.421,45.610,0.657,0.746,0.108,-0.000
1706108655431,2024-01-24T17:04:15.431,45.620,0.657,0.746,0.108,-0.000
1706108655441,2024-01-24T17:04:15.441,45.630,0.657,0.746,0.108,-0.000
1706108655451,2024-01-24T17:04:15.451,45.640,0.657,0.746,0.108,-0.000
1706108655461,2024-01-24T17:04:15.461,45.650,0.657,0.746,0.108,-0.000
1706108655471,2024-01-24T17:04:15.471,45.660,0.657,0.746,0.108,-0.000
1706108655481,2024-01-24T17:04:15.481,45.670,0.657,0.746,0.108,-0.000
1706108655491,2024-01-24T17:04:15.491,45.680,0.657,0.746,0.108,-0.000
1706108655501,2024-01-24T17:04:15.501,45.690,0.657,0.746,0.108,-0.000
1706108655511,2024-01-24T17:04:15.511,45.700,0.657,0.746,0.108,-0.000
1706108655521,2024-01-24T17:04:15.521,45.710,0.657,0.746,0.108,-0.000
1706108655531,2024-01-24T17:04:15.531,45.720,0.656,0.747,0.108,-0.000
1706108655541,2024-01-24T17:04:15.541,45.730,0.656,0.747,0.108,-0.000
1706108655551,2024-01-24T17:04:15.551,45.740,0.656,0.747,0.108,-0.000
1706108655561,2024-01-24T17:04:15.561,45.750,0.656,0.747,0.108,-0.000
1706108655571,2024-01-24T17:04:15.571,45.760,0.656,0.747,0.108,-0.000
1706108655581,2024-01-24T17:04:15.581,45.770,0.656,0.747,0.108,-0.000
1706108655591,2024-01-24T17:04:15.591,45.780,0.656,0.747,0.108,-0.000
1706108655601,2024-01-24T17:04:15.601,45.790,0.656,0.747,0.108,-0.000
1706108655611,2024-01-24T17:04:15.611,45.800,0.656,0.747,0.108,-0.000
1706108655621,2024-01-24T17:04:15.621,45.810,0.656,0.747,0.108,-0.000
1706108655631,2024-01-24T17:04:15.631,45.820,0.656,0.747,0.108,-0.000
1706108655641,2024-01-24T17:04:15.641,45.830,0.656,0.747,0.108,-0.000
1706108655651,2024-01-24T17:04:15.651,45.840,0.656,0.747,0.108,-0.000
1706108655661,2024-01-24T17:04:15.661,45.850,0.656,0.747,0.108,-0.000
1706108655671,2024-01-24T17:04:15.671,45.860,0.656,0.747,0.108,-0.000
1706108655681,2024-01-24T17:04:15.681,45.870,0.657,0.746,0.108,-0.000
1706108655691,2024-01-24T17:04:15.691,45.880,0.657,0.746,0.108,-0.000
1706108655701,2024-01-24T17:04:15.701,45.890,0.656,0.747,0.108,-0.000
1706108655711,2024-01-24T17:04:15.711,45.900,0.656,0.747,0.108,-0.000
1706108655721,2024-01-24T17:04:15.721,45.910,0.656,0.747,0.108,-0.000
1706108655731,2024-01-24T17:04:15.731,45.920,0.656,0.747,0.108,-0.000
1706108655741,2024-01-24T17:04:15.741,45.930,0.656,0.747,0.108,-0.000
1706108655751,2024-01-24T17:04:15.751,45.940,0.656,0.747,0.108,-0.000
1706108655761,2024-01-24T17:04:15.761,45.950,0.656,0.747,0.108,-0.000
1706108655771,2024-01-24T17:04:15.771,45.960,0.656,0.747,0.108,-0.000
1706108655781,2024-01-24T17:04:15.781,45.970,0.656,0.747,0.108,-0.000
1706108655791,2024-01-24T17:04:15.791,45.980,0.656,0.747,0.108,-0.000
1706108655801,2024-01-24T17:04:15.801,45.990,0.656,0.747,0.108,-0.000
1706108655811,2024-01-24T17:04:15.811,46.000,0.656,0.747,0.108,-0.000
1706108655821,2024-01-24T17:04:15.821,46.010,0.656,0.747,0.108,-0.000
1706108655831,2024-01-24T17:04:15.831,46.020,0.656,0.747,0.108,-0.000
1706108655841,2024-01-24T17:04:15.841,46.030,0.656,0.747,0.108,-0.000
1706108655851,2024-01-24T17:04:15.851,46.040,0.656,0.747,0.108,-0.000
1706108655861,2024-01-24T17:04:15.861,46.050,0.656,0.747,0.108,-0.000
1706108655871,2024-01-24T17:04:15.871,46.060,0.656,0.747,0.108,-0.000
1706108655881,2024-01-24T17:04:15.881,46.070,0.656,0.747,0.108,-0.000
1706108655891,2024-01-24T17:04:15.891,46.080,0.656,0.747,0.108,-0.000
1706108655901,2024-01-24T17:04:15.901,46.090,0.656,0.747,0.108,-0.000
1706108655911,2024-01-24T17:04:15.911,46.100,0.656,0.747,0.108,-0.000
1706108655921,2024-01-24T17:04:15.921,46.110,0.656,0.747,0.108,-0.000
1706108655931,2024-01-24T17:04:15.931,46.120,0.656,0.747,0.108,-0.000
1706108655941,2024-01-24T17:04:15.941,46.130,0.656,0.747,0.108,-0.000
1706108655951,2024-01-24T17:04:15.951,46.140,0.656,0.747,0.108,-0.000
1706108655961,2024-01-24T17:04:15.961,46.150,0.656,0.747,0.108,-0.000
1706108655971,2024-01-24T17:04:15.971,46.160,0.656,0.747,0.108,-0.000
1706108655981,2024-01-24T17:04:15.981,46.170,0.656,0.747,0.108,-0.000
1706108655991,2024-01-24T17:04:15.991,46.180,0.656,0.747,0.108,-0.000
1706108656001,2024-01-24T17:04:16.001,46.190,0.656,0.747,0.108,-0.000
1706108656011,2024-01-24T17:04:16.011,46.200,0.656,0.747,0.108,-0.000
1706108656021,2024-01-24T17:04:16.021,46.210,0.656,0.747,0.108,-0.000
1706108656031,2024-01-24T17:04:16.031,46.220,0.656,0.747,0.108,-0.000
1706108656041,2024-01-24T17:04:16.041,46.230,0.656,0.747,0.108,-0.000
1706108656051,2024-01-24T17:04:16.051,46.240,0.656,0.747,0.108,-0.000
1706108656061,2024-01-24T17:04:16.061,46.250,0.656,0.747,0.108,-0.000
1706108656071,2024-01-24T17:04:16.071,46.260,0.656,0.747,0.108,-0.000
1706108656081,2024-01-24T17:04:16.081,46.270,0.656,0.747,0.108,-0.000
1706108656091,2024-01-24T17:04:16.091,46.280,0.656,0.747,0.108,-0.000
1706108656101,2024-01-24T17:04:16.101,46.290,0.656,0.747,0.108,-0.000
1706108656111,2024-01-24T17:04:16.111,46.300,0.656,0.747,0.108,-0.000
1706108656121,2024-01-24T17:04:16.121,46.310,0.656,0.747,0.108,-0.000
1706108656131,2024-01-24T17:04:16.131,46.320,0.656,0.747,0.108,-0.000
1706108656141,2024-01-24T17:04:16.141,46.330,0.656,0.747,0.108,-0.000
1706108656151,2024-01-24T17:04:16.151,46.340,0.656,0.747,0.108,-0.000
1706108656161,2024-01-24T17:04:16.161,46.350,0.656,0.747,0.108,-0.000
1706108656171,2024-01-24T17:04:16.171,46.360,0.656,0.747,0.108,-0.000
1706108656181,2024-01-24T17:04:16.181,46.370,0.656,0.747,0.108,-0.000
1706108656191,2024-01-24T17:04:16.191,46.380,0.656,0.747,0.108,-0.000
1706108656201,2024-01-24T17:04:16.201,46.390,0.656,0.747,0.108,-0.000
1706108656211,2024-01-24T17:04:16.211,46.400,0.656,0.747,0.108,-0.000
1706108656221,2024-01-24T17:04:16.221,46.410,0.656,0.747,0.108,-0.000
1706108656231,2024-01-24T17:04:16.231,46.420,0.656,0.747,0.108,-0.000
1706108656241,2024-01-24T17:04:16.241,46.430,0.656,0.747,0.108,-0.000
1706108656251,2024-01-24T17:04:16.251,46.440,0.657,0.746,0.108,-0.000
1706108656261,2024-01-24T17:04:16.261,46.450,0.656,0.747,0.108,-0.000
1706108656271,2024-01-24T17:04:16.271,46.460,0.656,0.747,0.108,-0.000
1706108656281,2024-01-24T17:04:16.281,46.470,0.656,0.747,0.108,-0.000
1706108656291,2024-01-24T17:04:16.291,46.480,0.656,0.747,0.108,-0.000
1706108656301,2024-01-24T17:04:16.301,46.490,0.656,0.747,0.108,-0.000
1706108656311,2024-01-24T17:04:16.311,46.500,0.656,0.747,0.108,-0.000
1706108656321,2024-01-24T17:04:16.321,46.510,0.657,0.746,0.108,-0.001
1706108656331,2024-01-24T17:04:16.331,46.520,0.657,0.746,0.108,-0.000
1706108656341,2024-01-24T17:04:16.341,46.530,0.657,0.746,0.108,-0.000
1706108656351,2024-01-24T17:04:16.351,46.540,0.656,0.747,0.108,-0.001
1706108656361,2024-01-24T17:04:16.361,46.550,0.656,0.747,0.108,-0.000
1706108656371,2024-01-24T17:04:16.371,46.560,0.656,0.747,0.108,-0.000
1706108656381,2024-01-24T17:04:16.381,46.570,0.656,0.747,0.108,-0.000
1706108656391,2024-01-24T17:04:16.391,46.580,0.656,0.747,0.108,-0.000
1706108656401,2024-01-24T17:04:16.401,46.590,0.656,0.747,0.108,-0.000
1706108656411,2024-01-24T17:04:16.411,46.600,0.657,0.746,0.108,-0.000
1706108656421,2024-01-24T17:04:16.421,46.610,0.657,0.746,0.108,-0.000
1706108656431,2024-01-24T17:04:16.431,46.620,0.657,0.746,0.108,-0.000
1706108656441,2024-01-24T17:04:16.441,46.630,0.656,0.747,0.108,-0.000
1706108656451,2024-01-24T17:04:16.451,46.640,0.656,0.747,0.108,-0.000
1706108656461,2024-01-24T17:04:16.461,46.650,0.656,0.747,0.108,-0.000
1706108656471,2024-01-24T17:04:16.471,46.660,0.656,0.747,0.108,-0.000
1706108656481,2024-01-24T17:04:16.481,46.670,0.656,0.747,0.108,-0.000
1706108656491,2024-01-24T17:04:16.491,46.680,0.656,0.747,0.108,-0.000
1706108656501,2024-01-24T17:04:16.501,46.690,0.657,0.746,0.108,-0.000
1706108656511,2024-01-24T17:04:16.511,46.700,0.657,0.746,0.108,-0.000
1706108656521,2024-01-24T17:04:16.521,46.710,0.657,0.746,0.108,-0.000
1706108656531,2024-01-24T17:04:16.531,46.720,0.656,0.747,0.108,-0.000
1706108656541,2024-01-24T17:04:16.541,46.730,0.656,0.747,0.108,-0.000
1706108656551,2024-01-24T17:04:16.551,46.740,0.656,0.747,0.108,-0.000
1706108656561,2024-01-24T17:04:16.561,46.750,0.656,0.747,0.108,-0.000
1706108656571,2024-01-24T17:04:16.571,46.760,0.656,0.747,0.108,-0.000
1706108656581,2024-01-24T17:04:16.581,46.770,0.656,0.747,0.108,-0.000
1706108656591,2024-01-24T17:04:16.591,46.780,0.657,0.746,0.108,-0.001
1706108656601,2024-01-24T17:04:16.601,46.790,0.657,0.746,0.108,-0.000
1706108656611,2024-01-24T17:04:16.611,46.800,0.657,0.746,0.108,-0.000
1706108656621,2024-01-24T17:04:16.621,46.810,0.656,0.747,0.108,-0.000
1706108656631,2024-01-24T17:04:16.631,46.820,0.656,0.747,0.108,-0.000
1706108656641,2024-01-24T17:04:16.641,46.830,0.656,0.747,0.108,-0.000
1706108656651,2024-01-24T17:04:16.651,46.840,0.656,0.747,0.108,-0.000
1706108656661,2024-01-24T17:04:16.661,46.850,0.656,0.747,0.108,-0.000
1706108656671,2024-01-24T17:04:16.671,46.860,0.656,0.747,0.108,-0.000
1706108656681,2024-01-24T17:04:16.681,46.870,0.656,0.747,0.108,-0.000
1706108656691,2024-01-24T17:04:16.691,46.880,0.657,0.746,0.108,-0.000
1706108656701,2024-01-24T17:04:16.701,46.890,0.657,0.746,0.108,-0.000
1706108656711,2024-01-24T17:04:16.711,46.900,0.656,0.747,0.108,-0.000
1706108656721,2024-01-24T17:04:16.721,46.910,0.656,0.747,0.108,-0.000
1706108656731,2024-01-24T17:04:16.731,46.920,0.656,0.747,0.108,-0.000
1706108656741,2024-01-24T17:04:16.741,46.930,0.656,0.747,0.108,-0.000
1706108656751,2024-01-24T17:04:16.751,46.940,0.656,0.747,0.108,-0.000
1706108656761,2024-01-24T17:04:16.761,46.950,0.656,0.747,0.108,-0.000
1706108656771,2024-01-24T17:04:16.771,46.960,0.656,0.747,0.108,-0.000
1706108656781,2024-01-24T17:04:16.781,46.970,0.656,0.747,0.108,-0.000
1706108656791,2024-01-24T17:04:16.791,46.980,0.656,0.747,0.108,-0.000
1706108656801,2024-01-24T17:04:16.801,46.990,0.656,0.747,0.108,-0.000
1706108656811,2024-01-24T17:04:16.811,47.000,0.656,0.747,0.108,-0.000
1706108656821,2024-01-24T17:04:16.821,47.010,0.656,0.747,0.108,-0.000
1706108656831,2024-01-24T17:04:16.831,47.020,0.656,0.747,0.108,-0.000
1706108656841,2024-01-24T17:04:16.841,47.030,0.656,0.747,0.108,-0.000
1706108656851,2024-01-24T17:04:16.851,47.040,0.656,0.747,0.108,-0.000
1706108656861,2024-01-24T17:04:16.861,47.050,0.656,0.747,0.108,-0.000
1706108656871,2024-01-24T17:04:16.871,47.060,0.656,0.747,0.108,-0.000
1706108656881,2024-01-24T17:04:16.881,47.070,0.656,0.747,0.108,-0.000
1706108656891,2024-01-24T17:04:16.891,47.080,0.656,0.747,0.108,-0.000
1706108656901,2024-01-24T17:04:16.901,47.090,0.656,0.747,0.108,-0.000
1706108656911,2024-01-24T17:04:16.911,47.100,0.656,0.747,0.108,-0.000
1706108656921,2024-01-24T17:04:16.921,47.110,0.656,0.747,0.108,-0.000
1706108656931,2024-01-24T17:04:16.931,47.120,0.656,0.747,0.108,-0.000
1706108656941,2024-01-24T17:04:16.941,47.130,0.656,0.747,0.108,-0.000
1706108656951,2024-01-24T17:04:16.951,47.140,0.656,0.747,0.108,-0.000
1706108656961,2024-01-24T17:04:16.961,47.150,0.656,0.747,0.108,-0.000
1706108656971,2024-01-24T17:04:16.971,47.160,0.656,0.747,0.108,-0.000
1706108656981,2024-01-24T17:04:16.981,47.170,0.656,0.747,0.108,-0.000
1706108656991,2024-01-24T17:04:16.991,47.180,0.656,0.747,0.108,-0.000
1706108657001,2024-01-24T17:04:17.001,47.190,0.656,0.747,0.108,-0.000
1706108657011,2024-01-24T17:04:17.011,47.200,0.656,0.747,0.108,-0.000
1706108657021,2024-01-24T17:04:17.021,47.210,0.657,0.747,0.108,-0.000
1706108657031,2024-01-24T17:04:17.031,47.220,0.656,0.747,0.108,-0.000
1706108657041,2024-01-24T17:04:17.041,47.230,0.656,0.747,0.108,-0.000
1706108657051,2024-01-24T17:04:17.051,47.240,0.656,0.747,0.108,-0.000
1706108657061,2024-01-24T17:04:17.061,47.250,0.656,0.747,0.108,-0.000
1706108657071,2024-01-24T17:04:17.071,47.260,0.656,0.747,0.108,-0.000
1706108657081,2024-01-24T17:04:17.081,47.270,0.656,0.747,0.108,-0.000
1706108657091,2024-01-24T17:04:17.091,47.280,0.656,0.747,0.108,-0.000
1706108657101,2024-01-24T17:04:17.101,47.290,0.656,0.747,0.108,-0.000
1706108657111,2024-01-24T17:04:17.111,47.300,0.656,0.747,0.108,-0.000
1706108657121,2024-01-24T17:04:17.121,47.310,0.656,0.747,0.108,-0.000
1706108657131,2024-01-24T17:04:17.131,47.320,0.656,0.747,0.108,-0.000
1706108657141,2024-01-24T17:04:17.141,47.330,0.656,0.747,0.108,-0.000
1706108657151,2024-01-24T17:04:17.151,47.340,0.656,0.747,0.108,-0.000
1706108657161,2024-01-24T17:04:17.161,47.350,0.656,0.747,0.108,-0.000
1706108657171,2024-01-24T17:04:17.171,47.360,0.656,0.747,0.108,-0.000
1706108657181,2024-01-24T17:04:17.181,47.370,0.656,0.747,0.108,-0.000
1706108657191,2024-01-24T17:04:17.191,47.380,0.656,0.747,0.108,-0.000
1706108657201,2024-01-24T17:04:17.201,47.390,0.656,0.747,0.108,-0.000
1706108657211,2024-01-24T17:04:17.211,47.400,0.656,0.747,0.108,-0.000
1706108657221,2024-01-24T17:04:17.221,47.410,0.656,0.747,0.108,-0.000
1706108657231,2024-01-24T17:04:17.231,47.420,0.656,0.747,0.108,-0.000
1706108657241,2024-01-24T17:04:17.241,47.430,0.656,0.747,0.108,-0.000
1706108657251,2024-01-24T17:04:17.251,47.440,0.656,0.747,0.108,-0.000
1706108657261,2024-01-24T17:04:17.261,47.450,0.656,0.747,0.108,-0.000
1706108657271,2024-01-24T17:04:17.271,47.460,0.656,0.747,0.108,-0.000
1706108657281,2024-01-24T17:04:17.281,47.470,0.656,0.747,0.108,-0.000
1706108657291,2024-01-24T17:04:17.291,47.480,0.656,0.747,0.108,-0.000
1706108657301,2024-01-24T17:04:17.301,47.490,0.656,0.747,0.108,-0.000
1706108657311,2024-01-24T17:04:17.311,47.500,0.656,0.747,0.108,-0.000
1706108657321,2024-01-24T17:04:17.321,47.510,0.656,0.747,0.108,-0.000
1706108657331,2024-01-24T17:04:17.331,47.520,0.656,0.747,0.108,-0.000
1706108657341,2024-01-24T17:04:17.341,47.530,0.656,0.747,0.108,-0.000
1706108657351,2024-01-24T17:04:17.351,47.540,0.656,0.747,0.108,-0.000
1706108657361,2024-01-24T17:04:17.361,47.550,0.656,0.747,0.108,-0.000
1706108657371,2024-01-24T17:04:17.371,47.560,0.656,0.747,0.108,-0.000
1706108657381,2024-01-24T17:04:17.381,47.570,0.656,0.747,0.108,-0.000
1706108657391,2024-01-24T17:04:17.391,47.580,0.656,0.747,0.108,-0.000
1706108657401,2024-01-24T17:04:17.401,47.590,0.656,0.747,0.108,-0.000
1706108657411,2024-01-24T17:04:17.411,47.600,0.656,0.747,0.108,-0.000
1706108657421,2024-01-24T17:04:17.421,47.610,0.656,0.747,0.108,-0.000
1706108657431,2024-01-24T17:04:17.431,47.620,0.656,0.747,0.108,-0.000
1706108657441,2024-01-24T17:04:17.441,47.630,0.656,0.747,0.108,-0.000
1706108657451,2024-01-24T17:04:17.451,47.640,0.656,0.747,0.108,-0.000
1706108657461,2024-01-24T17:04:17.461,47.650,0.656,0.747,0.108,-0.000
1706108657471,2024-01-24T17:04:17.471,47.660,0.656,0.747,0.108,-0.000
1706108657481,2024-01-24T17:04:17.481,47.670,0.656,0.747,0.108,-0.000
1706108657491,2024-01-24T17:04:17.491,47.680,0.656,0.747,0.108,-0.000
