Device,MAC,Timestamp,Time(03:00),Elapsed(s),W(number),X(number),Y (number),Z (number)
MetaWear94,E25AD03D0194,Device,MAC,Timestamp,Time(03:00),Elapsed(s),W(number),X(number),Y,(number),Z,(number)
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780527862,2024-02-24T15:15:27.862,11.4,0.7610482,0.15447439,-0.62916714,0.03304458
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780527872,2024-02-24T15:15:27.872,11.41,0.76133895,0.15447932,-0.6287967,0.03337746
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780527882,2024-02-24T15:15:27.882,11.42,0.7616302,0.15447634,-0.62842965,0.033654384
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780527892,2024-02-24T15:15:27.892,11.43,0.7619122,0.15443905,-0.62808573,0.033864234
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780527902,2024-02-24T15:15:27.902,11.44,0.7621601,0.15428764,-0.6278127,0.034039315
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780527922,2024-02-24T15:15:27.922,11.46,0.7626858,0.15424511,-0.6272266,0.03324876
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780527932,2024-02-24T15:15:27.932,11.47,0.7629996,0.1539757,-0.6269661,0.03219637
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780527942,2024-02-24T15:15:27.942,11.48,0.7633774,0.15359518,-0.6266689,0.030814467
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780527952,2024-02-24T15:15:27.952,11.49,0.76393384,0.1529003,-0.62624145,0.02912444
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780527962,2024-02-24T15:15:27.962,11.5,0.7646385,0.15191247,-0.62570053,0.027374934
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780527972,2024-02-24T15:15:27.972,11.51,0.76530915,0.15092482,-0.62518483,0.025836375
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780527982,2024-02-24T15:15:27.982,11.52,0.7658265,0.1500485,-0.6248126,0.024585493
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780527992,2024-02-24T15:15:27.992,11.53,0.7662709,0.14915058,-0.62452775,0.023414377
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780528012,2024-02-24T15:15:28.012,11.55,0.7669535,0.14733356,-0.62420464,0.021063754
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780528022,2024-02-24T15:15:28.022,11.56,0.7672576,0.146382,-0.6240943,0.019860497
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780528032,2024-02-24T15:15:28.032,11.57,0.767556,0.14544752,-0.6239817,0.018697416
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780528042,2024-02-24T15:15:28.042,11.58,0.7678415,0.14452934,-0.6238765,0.017568445
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780528052,2024-02-24T15:15:28.052,11.59,0.7681102,0.14369003,-0.6237671,0.016569724
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780528062,2024-02-24T15:15:28.062,11.6,0.76835585,0.14294568,-0.6236588,0.015670137
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780528072,2024-02-24T15:15:28.072,11.61,0.7686195,0.14218199,-0.62353086,0.014754839
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780528092,2024-02-24T15:15:28.092,11.63,0.7692113,0.14075106,-0.62316585,0.012942188
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780528102,2024-02-24T15:15:28.102,11.64,0.76952004,0.14003699,-0.62296593,0.011912769
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780528112,2024-02-24T15:15:28.112,11.65,0.76983374,0.13943204,-0.62273216,0.010930558
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780528122,2024-02-24T15:15:28.122,11.66,0.7701229,0.13883767,-0.62252367,0.009951464
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780528132,2024-02-24T15:15:28.132,11.67,0.7703336,0.1382994,-0.6223975,0.008988226
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389152752,2024-02-08T12:45:52.752,56.02,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389152762,2024-02-08T12:45:52.762,56.03,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389152772,2024-02-08T12:45:52.772,56.04,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389152782,2024-02-08T12:45:52.782,56.05,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389152792,2024-02-08T12:45:52.792,56.06,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389152922,2024-02-08T12:45:52.922,56.19,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389152932,2024-02-08T12:45:52.932,56.2,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389152962,2024-02-08T12:45:52.962,56.23,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389152992,2024-02-08T12:45:52.992,56.26,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780527502,2024-02-24T15:15:27.502,11.04,0.7630579,0.13234816,-0.6326306,-0.0022869557
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780527512,2024-02-24T15:15:27.512,11.05,0.76260746,0.13292693,-0.63305545,-0.0010348082
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780527522,2024-02-24T15:15:27.522,11.06,0.76219,0.13353932,-0.6334301,1.6804025E-4
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780527532,2024-02-24T15:15:27.532,11.07,0.76183736,0.13408908,-0.63373685,0.0012271948
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780527542,2024-02-24T15:15:27.542,11.08,0.76154697,0.13467884,-0.633958,0.0022727
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780527552,2024-02-24T15:15:27.552,11.09,0.7613883,0.13536176,-0.63399875,0.0032620488
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780527572,2024-02-24T15:15:27.572,11.11,0.7611814,0.13654295,-0.6339835,0.0048738103
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780527582,2024-02-24T15:15:27.582,11.12,0.76111645,0.13717008,-0.63391906,0.0057253907
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780527592,2024-02-24T15:15:27.592,11.13,0.76105195,0.13798046,-0.63380945,0.006846527
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780527602,2024-02-24T15:15:27.602,11.14,0.7609834,0.1390814,-0.6336337,0.008306474
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780527612,2024-02-24T15:15:27.612,11.15,0.7609136,0.14027442,-0.6334312,0.009924044
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780527622,2024-02-24T15:15:27.622,11.16,0.7608428,0.14139624,-0.63324076,0.011466255
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780527632,2024-02-24T15:15:27.632,11.17,0.7607342,0.142512,-0.6330912,0.013009115
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780527652,2024-02-24T15:15:27.652,11.19,0.76047885,0.14431022,-0.63293433,0.015511759
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389153002,2024-02-08T12:45:53.002,56.27,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389153012,2024-02-08T12:45:53.012,56.28,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389153032,2024-02-08T12:45:53.032,56.3,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389153092,2024-02-08T12:45:53.092,56.36,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780528902,2024-02-24T15:15:28.902,12.44,0.77595454,0.14781325,-0.612937,0.018818744
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780528912,2024-02-24T15:15:28.912,12.45,0.77597505,0.14799275,-0.612858,0.019134112
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780528922,2024-02-24T15:15:28.922,12.46,0.77597046,0.14813027,-0.6128246,0.01931864
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780528932,2024-02-24T15:15:28.932,12.47,0.7759301,0.14825003,-0.6128458,0.01934816
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780528942,2024-02-24T15:15:28.942,12.48,0.77585477,0.14833511,-0.61292535,0.019200498
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780528952,2024-02-24T15:15:28.952,12.49,0.7757699,0.14827898,-0.6130527,0.01899558
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780528972,2024-02-24T15:15:28.972,12.51,0.7755969,0.14796202,-0.6133603,0.018594667
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780528982,2024-02-24T15:15:28.982,12.52,0.77551883,0.14775112,-0.6135162,0.018388515
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780528992,2024-02-24T15:15:28.992,12.53,0.7754487,0.1475661,-0.61365443,0.01821451
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780529002,2024-02-24T15:15:29.002,12.54,0.7753961,0.14745043,-0.61375177,0.018109225
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780529012,2024-02-24T15:15:29.012,12.55,0.7753611,0.14737695,-0.6138153,0.018053638
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780529022,2024-02-24T15:15:29.022,12.56,0.7753565,0.14736767,-0.6138231,0.018062362
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780529032,2024-02-24T15:15:29.032,12.57,0.77535754,0.14731593,-0.6138351,0.018033324
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780529052,2024-02-24T15:15:29.052,12.59,0.77537495,0.14716549,-0.61385226,0.017927177
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389153102,2024-02-08T12:45:53.102,56.37,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389153122,2024-02-08T12:45:53.122,56.39,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389153132,2024-02-08T12:45:53.132,56.4,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780529112,2024-02-24T15:15:29.112,12.65,0.77548486,0.1464924,-0.61388844,0.017445154
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780529122,2024-02-24T15:15:29.122,12.66,0.77553076,0.14649104,-0.61383045,0.017456096
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780529142,2024-02-24T15:15:29.142,12.68,0.77566206,0.14649352,-0.6136631,0.017481314
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780529152,2024-02-24T15:15:29.152,12.69,0.775729,0.14649549,-0.61357766,0.017493393
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780529162,2024-02-24T15:15:29.162,12.7,0.77579904,0.14649576,-0.61348873,0.017507272
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780529172,2024-02-24T15:15:29.172,12.71,0.7758712,0.14649446,-0.6133973,0.017521992
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780529182,2024-02-24T15:15:29.182,12.72,0.7759462,0.14649126,-0.61330277,0.017536629
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780529192,2024-02-24T15:15:29.192,12.73,0.77601826,0.14651796,-0.613206,0.017510122
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780529202,2024-02-24T15:15:29.202,12.74,0.77609193,0.14653946,-0.6131083,0.017489128
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780529212,2024-02-24T15:15:29.212,12.75,0.7761631,0.14652193,-0.6130217,0.017515102
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780529232,2024-02-24T15:15:29.232,12.77,0.7761919,0.14665474,-0.6129515,0.017578466
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780529242,2024-02-24T15:15:29.242,12.78,0.7761837,0.14675649,-0.6129382,0.017555188
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780529252,2024-02-24T15:15:29.252,12.79,0.77618265,0.14683755,-0.61292267,0.01746706
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780529262,2024-02-24T15:15:29.262,12.8,0.77618724,0.14690344,-0.6129053,0.017319148
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389153142,2024-02-08T12:45:53.142,56.41,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389153152,2024-02-08T12:45:53.152,56.42,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389153162,2024-02-08T12:45:53.162,56.43,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780529372,2024-02-24T15:15:29.372,12.91,0.77624357,0.14680795,-0.6129338,0.014338885
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780529382,2024-02-24T15:15:29.382,12.92,0.77634794,0.14681356,-0.6128077,0.0140128825
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780529402,2024-02-24T15:15:29.402,12.94,0.77657574,0.14693564,-0.61250645,0.01325884
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780529412,2024-02-24T15:15:29.412,12.95,0.7767078,0.1470322,-0.61232567,0.012798228
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780529422,2024-02-24T15:15:29.422,12.96,0.776932,0.14705956,-0.61204517,0.012287102
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780529432,2024-02-24T15:15:29.432,12.97,0.77718705,0.14708224,-0.61172473,0.011822983
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780529442,2024-02-24T15:15:29.442,12.98,0.7773878,0.14735399,-0.61141264,0.011386566
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780529452,2024-02-24T15:15:29.452,12.99,0.7775005,0.14767085,-0.61120224,0.010867341
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780529462,2024-02-24T15:15:29.462,13.0,0.77763987,0.14791936,-0.6109721,0.010451671
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780529472,2024-02-24T15:15:29.472,13.01,0.7776784,0.14832038,-0.6108292,0.010253338
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780529492,2024-02-24T15:15:29.492,13.03,0.77750224,0.14884026,-0.6109387,0.009525211
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780529502,2024-02-24T15:15:29.502,13.04,0.7774114,0.14874302,-0.6110865,0.008965815
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780529512,2024-02-24T15:15:29.512,13.05,0.77723765,0.14864923,-0.6113381,0.008410306
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780529522,2024-02-24T15:15:29.522,13.06,0.777012,0.14858899,-0.6116468,0.007868045
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780529532,2024-02-24T15:15:29.532,13.07,0.776813,0.14842415,-0.6119478,0.0072057135
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780529542,2024-02-24T15:15:29.542,13.08,0.77664846,0.14820729,-0.61221725,0.006446567
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780529552,2024-02-24T15:15:29.552,13.09,0.776578,0.14800161,-0.6123637,0.005720488
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780529562,2024-02-24T15:15:29.562,13.1,0.7766992,0.14776485,-0.61227274,0.005092458
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780529582,2024-02-24T15:15:29.582,13.12,0.77676976,0.14797483,-0.61213267,0.0050682076
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780529592,2024-02-24T15:15:29.592,13.13,0.77665627,0.14752266,-0.6123891,0.004662286
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780529602,2024-02-24T15:15:29.602,13.14,0.7763954,0.14674078,-0.61291254,0.003944791
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389153172,2024-02-08T12:45:53.172,56.44,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389153182,2024-02-08T12:45:53.182,56.45,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389153192,2024-02-08T12:45:53.192,56.46,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389153202,2024-02-08T12:45:53.202,56.47,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389153212,2024-02-08T12:45:53.212,56.48,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389153222,2024-02-08T12:45:53.222,56.49,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780529762,2024-02-24T15:15:29.762,13.3,0.7748961,0.1326394,-0.61798716,-0.0058887624
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780529772,2024-02-24T15:15:29.772,13.31,0.7750149,0.13190044,-0.61799145,-0.0063846195
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780529782,2024-02-24T15:15:29.782,13.32,0.77536535,0.13129716,-0.6176764,-0.0067393463
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780529792,2024-02-24T15:15:29.792,13.33,0.77577406,0.13076547,-0.6172698,-0.007267324
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780529802,2024-02-24T15:15:29.802,13.34,0.776025,0.13050258,-0.6170021,-0.007907457
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780529812,2024-02-24T15:15:29.812,13.35,0.7761745,0.13037221,-0.61683357,-0.008520109
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780529822,2024-02-24T15:15:29.822,13.36,0.77612406,0.13028076,-0.6169081,-0.00909884
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780529842,2024-02-24T15:15:29.842,13.38,0.77561355,0.13091758,-0.6174094,-0.0094777085
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780529862,2024-02-24T15:15:29.862,13.4,0.7752709,0.13156404,-0.6176999,-0.009630401
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780529872,2024-02-24T15:15:29.872,13.41,0.7751587,0.1318153,-0.6177922,-0.0093070585
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780529882,2024-02-24T15:15:29.882,13.42,0.7750352,0.13191587,-0.61793125,-0.008916334
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780529892,2024-02-24T15:15:29.892,13.43,0.774902,0.13196415,-0.618094,-0.008496524
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780529902,2024-02-24T15:15:29.902,13.44,0.7748083,0.13183443,-0.61824113,-0.008355932
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780529912,2024-02-24T15:15:29.912,13.45,0.7746281,0.13152573,-0.6185274,-0.008717767
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780529942,2024-02-24T15:15:29.942,13.48,0.7739507,0.13146484,-0.61937726,-0.009439214
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780529952,2024-02-24T15:15:29.952,13.49,0.7736902,0.13174678,-0.6196455,-0.0092559615
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780529962,2024-02-24T15:15:29.962,13.5,0.7734206,0.13211995,-0.6199051,-0.009086505
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780529972,2024-02-24T15:15:29.972,13.51,0.7732234,0.13257548,-0.62005866,-0.008745306
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780529982,2024-02-24T15:15:29.982,13.52,0.773091,0.13307953,-0.6201213,-0.00835035
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780529992,2024-02-24T15:15:29.992,13.53,0.77298665,0.1334124,-0.620185,-0.007955369
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780530012,2024-02-24T15:15:30.012,13.55,0.77296776,0.13341561,-0.6202109,-0.0077175857
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780530022,2024-02-24T15:15:30.022,13.56,0.77299094,0.13328137,-0.6202096,-0.007825296
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780530032,2024-02-24T15:15:30.032,13.57,0.77303725,0.13301285,-0.62020683,-0.008040737
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389153232,2024-02-08T12:45:53.232,56.5,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1707389153282,2024-02-08T12:45:53.282,56.55,0.6023367,0.0031051221,-0.7980152,-0.018776616
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780530042,2024-02-24T15:15:30.042,13.58,0.77313054,0.13281599,-0.62013066,-0.008186535
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780530052,2024-02-24T15:15:30.052,13.59,0.773262,0.1327459,-0.61998326,-0.008069039
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780530062,2024-02-24T15:15:30.062,13.6,0.77342004,0.13269761,-0.61980075,-0.007740558
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780530072,2024-02-24T15:15:30.072,13.61,0.7735827,0.13263115,-0.61961657,-0.0073486906
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780530082,2024-02-24T15:15:30.082,13.62,0.7737198,0.13254872,-0.61946815,-0.006922351
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780530102,2024-02-24T15:15:30.102,13.64,0.773959,0.13199042,-0.6192956,-0.0062397644
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780530112,2024-02-24T15:15:30.112,13.65,0.77405894,0.13149217,-0.6192789,-0.006016994
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780530122,2024-02-24T15:15:30.122,13.66,0.77415645,0.13083325,-0.61929774,-0.005895288
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780530132,2024-02-24T15:15:30.132,13.67,0.77419513,0.13008144,-0.61940765,-0.00591724
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780530142,2024-02-24T15:15:30.142,13.68,0.77412754,0.12955657,-0.61960226,-0.0058877454
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780530152,2024-02-24T15:15:30.152,13.69,0.77410895,0.12911744,-0.6197172,-0.0059047258
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780530162,2024-02-24T15:15:30.162,13.7,0.7740984,0.12885067,-0.61978626,-0.0058407295
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780530172,2024-02-24T15:15:30.172,13.71,0.77402025,0.12873767,-0.6199086,-0.0057170084
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780530192,2024-02-24T15:15:30.192,13.73,0.77384925,0.12871492,-0.62012964,-0.0054034535
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780530202,2024-02-24T15:15:30.202,13.74,0.77366,0.12892212,-0.62032497,-0.0051257405
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780530212,2024-02-24T15:15:30.212,13.75,0.773376,0.12920606,-0.6206226,-0.0047942908
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780530222,2024-02-24T15:15:30.222,13.76,0.77304006,0.12950654,-0.62098116,-0.004427197
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780530232,2024-02-24T15:15:30.232,13.77,0.7726221,0.12982306,-0.6214379,-0.0039852173
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780530242,2024-02-24T15:15:30.242,13.78,0.7721354,0.13011798,-0.6219839,-0.0034829685
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780530252,2024-02-24T15:15:30.252,13.79,0.77163875,0.13042837,-0.6225383,-0.0028619468
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780530262,2024-02-24T15:15:30.262,13.8,0.77116686,0.1307309,-0.6230622,-0.0021317373
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780530282,2024-02-24T15:15:30.282,13.82,0.77041703,0.13112827,-0.6239092,-5.0059875E-4
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780530302,2024-02-24T15:15:30.302,13.84,0.7696925,0.13324015,-0.6243441,0.003874636
MetaWear94,E25AD03D0194,MetaWear94,E25AD03D0194,1708780530312,2024-02-24T15:15:30.312,13.85,0.7694341,0.13555335,-0.6241348,0.007222053
