epoch (ms),time (03:00),elapsed (s),w (number),x (number),y (number), z (number)
1706108661669,2024-01-24T17:04:21.669,51.770,1.000,0.004,0.014,0.000
1706108661679,2024-01-24T17:04:21.679,51.780,1.000,0.004,0.014,0.000
1706108661689,2024-01-24T17:04:21.689,51.790,1.000,0.004,0.014,0.000
1706108661699,2024-01-24T17:04:21.699,51.800,1.000,0.004,0.014,0.000
1706108661709,2024-01-24T17:04:21.709,51.810,1.000,0.004,0.014,0.000
1706108661719,2024-01-24T17:04:21.719,51.820,1.000,0.004,0.014,0.000
1706108661729,2024-01-24T17:04:21.729,51.830,1.000,0.004,0.014,0.000
1706108661739,2024-01-24T17:04:21.739,51.840,1.000,0.004,0.014,0.000
1706108661749,2024-01-24T17:04:21.749,51.850,1.000,0.004,0.014,0.000
1706108661759,2024-01-24T17:04:21.759,51.860,1.000,0.004,0.014,0.000
1706108661769,2024-01-24T17:04:21.769,51.870,1.000,0.004,0.014,0.000
1706108661779,2024-01-24T17:04:21.779,51.880,1.000,0.004,0.014,0.000
1706108661789,2024-01-24T17:04:21.789,51.890,1.000,0.004,0.014,0.000
1706108661799,2024-01-24T17:04:21.799,51.900,1.000,0.004,0.014,0.000
1706108661809,2024-01-24T17:04:21.809,51.910,1.000,0.004,0.014,0.000
1706108661819,2024-01-24T17:04:21.819,51.920,1.000,0.004,0.014,0.000
1706108661829,2024-01-24T17:04:21.829,51.930,1.000,0.004,0.014,0.000
1706108661839,2024-01-24T17:04:21.839,51.940,1.000,0.004,0.014,0.000
1706108661849,2024-01-24T17:04:21.849,51.950,1.000,0.004,0.014,0.000
1706108661859,2024-01-24T17:04:21.859,51.960,1.000,0.004,0.014,0.000
1706108661869,2024-01-24T17:04:21.869,51.970,1.000,0.004,0.014,0.000
1706108661879,2024-01-24T17:04:21.879,51.980,1.000,0.004,0.014,0.000
1706108661889,2024-01-24T17:04:21.889,51.990,1.000,0.004,0.014,0.000
1706108661899,2024-01-24T17:04:21.899,52.000,1.000,0.004,0.014,0.000
1706108661909,2024-01-24T17:04:21.909,52.010,1.000,0.004,0.014,0.000
1706108661919,2024-01-24T17:04:21.919,52.020,1.000,0.004,0.014,0.000
1706108661929,2024-01-24T17:04:21.929,52.030,1.000,0.004,0.014,0.000
1706108661939,2024-01-24T17:04:21.939,52.040,1.000,0.004,0.014,0.000
1706108661949,2024-01-24T17:04:21.949,52.050,1.000,0.004,0.014,0.000
1706108661959,2024-01-24T17:04:21.959,52.060,1.000,0.004,0.014,0.000
1706108661969,2024-01-24T17:04:21.969,52.070,1.000,0.004,0.014,0.000
1706108661979,2024-01-24T17:04:21.979,52.080,1.000,0.004,0.014,0.000
1706108661989,2024-01-24T17:04:21.989,52.090,1.000,0.004,0.014,0.000
1706108661999,2024-01-24T17:04:21.999,52.100,1.000,0.004,0.014,0.000
1706108662009,2024-01-24T17:04:22.009,52.110,1.000,0.004,0.014,0.000
1706108662019,2024-01-24T17:04:22.019,52.120,1.000,0.004,0.014,0.000
1706108662029,2024-01-24T17:04:22.029,52.130,1.000,0.004,0.014,0.000
1706108662039,2024-01-24T17:04:22.039,52.140,1.000,0.004,0.014,0.000
1706108662049,2024-01-24T17:04:22.049,52.150,1.000,0.004,0.014,0.000
1706108662059,2024-01-24T17:04:22.059,52.160,1.000,0.004,0.014,0.000
1706108662069,2024-01-24T17:04:22.069,52.170,1.000,0.004,0.014,0.000
1706108662079,2024-01-24T17:04:22.079,52.180,1.000,0.004,0.014,0.000
1706108662089,2024-01-24T17:04:22.089,52.190,1.000,0.004,0.014,0.000
1706108662099,2024-01-24T17:04:22.099,52.200,1.000,0.004,0.014,0.000
1706108662109,2024-01-24T17:04:22.109,52.210,1.000,0.004,0.014,0.000
1706108662119,2024-01-24T17:04:22.119,52.220,1.000,0.004,0.014,0.000
1706108662129,2024-01-24T17:04:22.129,52.230,1.000,0.004,0.014,0.000
1706108662139,2024-01-24T17:04:22.139,52.240,1.000,0.004,0.014,0.000
1706108662149,2024-01-24T17:04:22.149,52.250,1.000,0.004,0.014,0.000
1706108662159,2024-01-24T17:04:22.159,52.260,1.000,0.004,0.014,0.000
1706108662169,2024-01-24T17:04:22.169,52.270,1.000,0.004,0.014,0.000
1706108662179,2024-01-24T17:04:22.179,52.280,1.000,0.004,0.014,0.000
1706108662189,2024-01-24T17:04:22.189,52.290,1.000,0.004,0.014,0.000
1706108662199,2024-01-24T17:04:22.199,52.300,1.000,0.004,0.014,0.000
1706108662209,2024-01-24T17:04:22.209,52.310,1.000,0.004,0.014,0.000
1706108662219,2024-01-24T17:04:22.219,52.320,1.000,0.004,0.014,0.000
1706108662229,2024-01-24T17:04:22.229,52.330,1.000,0.004,0.014,0.000
1706108662239,2024-01-24T17:04:22.239,52.340,1.000,0.004,0.014,0.000
1706108662249,2024-01-24T17:04:22.249,52.350,1.000,0.004,0.014,0.000
1706108662259,2024-01-24T17:04:22.259,52.360,1.000,0.004,0.014,0.000
1706108662269,2024-01-24T17:04:22.269,52.370,1.000,0.004,0.014,0.000
1706108662279,2024-01-24T17:04:22.279,52.380,1.000,0.004,0.014,0.000
1706108662289,2024-01-24T17:04:22.289,52.390,1.000,0.004,0.014,0.000
1706108662299,2024-01-24T17:04:22.299,52.400,1.000,0.004,0.014,0.000
1706108662309,2024-01-24T17:04:22.309,52.410,1.000,0.004,0.014,0.000
1706108662319,2024-01-24T17:04:22.319,52.420,1.000,0.004,0.014,0.000
1706108662329,2024-01-24T17:04:22.329,52.430,1.000,0.004,0.014,0.000
1706108662339,2024-01-24T17:04:22.339,52.440,1.000,0.004,0.014,0.000
1706108662349,2024-01-24T17:04:22.349,52.450,1.000,0.004,0.014,0.000
1706108662359,2024-01-24T17:04:22.359,52.460,1.000,0.004,0.014,0.000
1706108662369,2024-01-24T17:04:22.369,52.470,1.000,0.004,0.014,0.000
1706108662379,2024-01-24T17:04:22.379,52.480,1.000,0.004,0.014,0.000
1706108662389,2024-01-24T17:04:22.389,52.490,1.000,0.004,0.014,0.000
1706108662399,2024-01-24T17:04:22.399,52.500,1.000,0.004,0.014,0.000
1706108662409,2024-01-24T17:04:22.409,52.510,1.000,0.004,0.014,0.000
1706108662419,2024-01-24T17:04:22.419,52.520,1.000,0.004,0.014,0.000
1706108662429,2024-01-24T17:04:22.429,52.530,1.000,0.004,0.014,0.000
1706108662439,2024-01-24T17:04:22.439,52.540,1.000,0.004,0.014,0.000
1706108662449,2024-01-24T17:04:22.449,52.550,1.000,0.004,0.014,0.000
1706108662459,2024-01-24T17:04:22.459,52.560,1.000,0.004,0.014,0.000
1706108662469,2024-01-24T17:04:22.469,52.570,1.000,0.004,0.014,0.000
1706108662479,2024-01-24T17:04:22.479,52.580,1.000,0.004,0.014,0.000
1706108662489,2024-01-24T17:04:22.489,52.590,1.000,0.004,0.014,0.000
1706108662499,2024-01-24T17:04:22.499,52.600,1.000,0.004,0.014,0.000
1706108662509,2024-01-24T17:04:22.509,52.610,1.000,0.004,0.014,0.000
1706108662519,2024-01-24T17:04:22.519,52.620,1.000,0.004,0.014,0.000
1706108662529,2024-01-24T17:04:22.529,52.630,1.000,0.004,0.014,0.000
1706108662539,2024-01-24T17:04:22.539,52.640,1.000,0.004,0.014,0.000
1706108662549,2024-01-24T17:04:22.549,52.650,1.000,0.004,0.014,0.000
1706108662559,2024-01-24T17:04:22.559,52.660,1.000,0.004,0.014,0.000
1706108662569,2024-01-24T17:04:22.569,52.670,1.000,0.004,0.014,0.000
1706108662579,2024-01-24T17:04:22.579,52.680,1.000,0.004,0.014,0.000
1706108662589,2024-01-24T17:04:22.589,52.690,1.000,0.004,0.014,0.000
1706108662599,2024-01-24T17:04:22.599,52.700,1.000,0.004,0.014,0.000
1706108662609,2024-01-24T17:04:22.609,52.710,1.000,0.004,0.014,0.000
1706108662619,2024-01-24T17:04:22.619,52.720,1.000,0.004,0.014,0.000
1706108662629,2024-01-24T17:04:22.629,52.730,1.000,0.004,0.014,0.000
1706108662639,2024-01-24T17:04:22.639,52.740,1.000,0.004,0.014,0.000
1706108662649,2024-01-24T17:04:22.649,52.750,1.000,0.004,0.014,0.000
1706108662659,2024-01-24T17:04:22.659,52.760,1.000,0.004,0.014,0.000
1706108662669,2024-01-24T17:04:22.669,52.770,1.000,0.004,0.014,0.000
1706108662679,2024-01-24T17:04:22.679,52.780,1.000,0.004,0.014,0.000
1706108662689,2024-01-24T17:04:22.689,52.790,1.000,0.004,0.014,0.000
1706108662699,2024-01-24T17:04:22.699,52.800,1.000,0.004,0.014,0.000
1706108662709,2024-01-24T17:04:22.709,52.810,1.000,0.004,0.014,0.000
1706108662719,2024-01-24T17:04:22.719,52.820,1.000,0.004,0.014,0.000
1706108662729,2024-01-24T17:04:22.729,52.830,1.000,0.004,0.014,0.000
1706108662739,2024-01-24T17:04:22.739,52.840,1.000,0.004,0.014,0.000
1706108662749,2024-01-24T17:04:22.749,52.850,1.000,0.004,0.014,0.000
1706108662759,2024-01-24T17:04:22.759,52.860,1.000,0.004,0.014,0.000
1706108662769,2024-01-24T17:04:22.769,52.870,1.000,0.004,0.014,0.000
1706108662779,2024-01-24T17:04:22.779,52.880,1.000,0.004,0.014,0.000
1706108662789,2024-01-24T17:04:22.789,52.890,1.000,0.004,0.014,0.000
1706108662799,2024-01-24T17:04:22.799,52.900,1.000,0.004,0.014,0.000
1706108662809,2024-01-24T17:04:22.809,52.910,1.000,0.004,0.014,0.000
1706108662819,2024-01-24T17:04:22.819,52.920,1.000,0.004,0.014,0.000
1706108662829,2024-01-24T17:04:22.829,52.930,1.000,0.004,0.014,0.000
1706108662839,2024-01-24T17:04:22.839,52.940,1.000,0.004,0.014,0.000
1706108662849,2024-01-24T17:04:22.849,52.950,1.000,0.004,0.014,0.000
1706108662859,2024-01-24T17:04:22.859,52.960,1.000,0.004,0.014,0.000
1706108662869,2024-01-24T17:04:22.869,52.970,1.000,0.004,0.014,0.000
1706108662879,2024-01-24T17:04:22.879,52.980,1.000,0.004,0.014,0.000
1706108662889,2024-01-24T17:04:22.889,52.990,1.000,0.004,0.014,0.000
1706108662899,2024-01-24T17:04:22.899,53.000,1.000,0.004,0.014,0.000
1706108662909,2024-01-24T17:04:22.909,53.010,1.000,0.004,0.014,0.000
1706108662919,2024-01-24T17:04:22.919,53.020,1.000,0.004,0.014,0.000
1706108662929,2024-01-24T17:04:22.929,53.030,1.000,0.004,0.014,0.000
1706108662939,2024-01-24T17:04:22.939,53.040,1.000,0.004,0.014,0.000
1706108662949,2024-01-24T17:04:22.949,53.050,1.000,0.004,0.014,0.000
1706108662959,2024-01-24T17:04:22.959,53.060,1.000,0.004,0.014,0.000
1706108662969,2024-01-24T17:04:22.969,53.070,1.000,0.004,0.014,0.000
1706108662979,2024-01-24T17:04:22.979,53.080,1.000,0.004,0.014,0.000
1706108662989,2024-01-24T17:04:22.989,53.090,1.000,0.004,0.014,0.000
1706108662999,2024-01-24T17:04:22.999,53.100,1.000,0.004,0.014,0.000
1706108663009,2024-01-24T17:04:23.009,53.110,1.000,0.004,0.014,0.000
1706108663019,2024-01-24T17:04:23.019,53.120,1.000,0.004,0.014,0.000
1706108663029,2024-01-24T17:04:23.029,53.130,1.000,0.004,0.014,0.000
1706108663039,2024-01-24T17:04:23.039,53.140,1.000,0.004,0.014,0.000
1706108663049,2024-01-24T17:04:23.049,53.150,1.000,0.004,0.014,0.000
1706108663059,2024-01-24T17:04:23.059,53.160,1.000,0.004,0.014,0.000
1706108663069,2024-01-24T17:04:23.069,53.170,1.000,0.004,0.014,0.000
1706108663079,2024-01-24T17:04:23.079,53.180,1.000,0.004,0.014,0.000
1706108663089,2024-01-24T17:04:23.089,53.190,1.000,0.004,0.014,0.000
1706108663099,2024-01-24T17:04:23.099,53.200,1.000,0.004,0.014,0.000
1706108663109,2024-01-24T17:04:23.109,53.210,1.000,0.004,0.014,0.000
1706108663119,2024-01-24T17:04:23.119,53.220,1.000,0.004,0.014,0.000
1706108663129,2024-01-24T17:04:23.129,53.230,1.000,0.004,0.014,0.000
1706108663139,2024-01-24T17:04:23.139,53.240,1.000,0.004,0.014,0.000
1706108663149,2024-01-24T17:04:23.149,53.250,1.000,0.004,0.014,0.000
1706108663159,2024-01-24T17:04:23.159,53.260,1.000,0.004,0.014,0.000
1706108663169,2024-01-24T17:04:23.169,53.270,1.000,0.004,0.014,0.000
1706108663179,2024-01-24T17:04:23.179,53.280,1.000,0.004,0.014,0.000
1706108663189,2024-01-24T17:04:23.189,53.290,1.000,0.004,0.014,0.000
1706108663199,2024-01-24T17:04:23.199,53.300,1.000,0.004,0.014,0.000
1706108663209,2024-01-24T17:04:23.209,53.310,1.000,0.004,0.014,0.000
1706108663219,2024-01-24T17:04:23.219,53.320,1.000,0.004,0.014,0.000
1706108663229,2024-01-24T17:04:23.229,53.330,1.000,0.004,0.014,0.000
1706108663239,2024-01-24T17:04:23.239,53.340,1.000,0.004,0.014,0.000
1706108663249,2024-01-24T17:04:23.249,53.350,1.000,0.004,0.014,0.000
1706108663259,2024-01-24T17:04:23.259,53.360,1.000,0.004,0.014,0.000
1706108663269,2024-01-24T17:04:23.269,53.370,1.000,0.004,0.014,0.000
1706108663279,2024-01-24T17:04:23.279,53.380,1.000,0.004,0.014,0.000
1706108663289,2024-01-24T17:04:23.289,53.390,1.000,0.004,0.014,0.000
1706108663299,2024-01-24T17:04:23.299,53.400,1.000,0.004,0.014,0.000
1706108663309,2024-01-24T17:04:23.309,53.410,1.000,0.004,0.014,0.000
1706108663319,2024-01-24T17:04:23.319,53.420,1.000,0.004,0.014,0.000
1706108663329,2024-01-24T17:04:23.329,53.430,1.000,0.004,0.014,0.000
1706108663339,2024-01-24T17:04:23.339,53.440,1.000,0.004,0.014,0.000
1706108663349,2024-01-24T17:04:23.349,53.450,1.000,0.004,0.014,0.000
1706108663359,2024-01-24T17:04:23.359,53.460,1.000,0.004,0.014,0.000
1706108663369,2024-01-24T17:04:23.369,53.470,1.000,0.004,0.014,0.000
1706108663379,2024-01-24T17:04:23.379,53.480,1.000,0.004,0.014,0.000
1706108663389,2024-01-24T17:04:23.389,53.490,1.000,0.004,0.014,0.000
1706108663399,2024-01-24T17:04:23.399,53.500,1.000,0.004,0.014,0.000
1706108663409,2024-01-24T17:04:23.409,53.510,1.000,0.004,0.014,0.000
1706108663419,2024-01-24T17:04:23.419,53.520,1.000,0.004,0.014,0.000
1706108663429,2024-01-24T17:04:23.429,53.530,1.000,0.004,0.014,0.000
1706108663439,2024-01-24T17:04:23.439,53.540,1.000,0.004,0.014,0.000
1706108663449,2024-01-24T17:04:23.449,53.550,1.000,0.004,0.014,0.000
1706108663459,2024-01-24T17:04:23.459,53.560,1.000,0.004,0.014,0.000
1706108663469,2024-01-24T17:04:23.469,53.570,1.000,0.004,0.014,0.000
1706108663479,2024-01-24T17:04:23.479,53.580,1.000,0.004,0.014,0.000
1706108663489,2024-01-24T17:04:23.489,53.590,1.000,0.004,0.014,0.000
1706108663499,2024-01-24T17:04:23.499,53.600,1.000,0.004,0.014,0.000
1706108663509,2024-01-24T17:04:23.509,53.610,1.000,0.004,0.014,0.000
1706108663519,2024-01-24T17:04:23.519,53.620,1.000,0.004,0.014,0.000
1706108663529,2024-01-24T17:04:23.529,53.630,1.000,0.004,0.014,0.000
1706108663539,2024-01-24T17:04:23.539,53.640,1.000,0.004,0.014,0.000
1706108663549,2024-01-24T17:04:23.549,53.650,1.000,0.004,0.014,0.000
1706108663559,2024-01-24T17:04:23.559,53.660,1.000,0.004,0.014,0.000
1706108663569,2024-01-24T17:04:23.569,53.670,1.000,0.004,0.014,0.000
1706108663579,2024-01-24T17:04:23.579,53.680,1.000,0.004,0.014,0.000
1706108663589,2024-01-24T17:04:23.589,53.690,1.000,0.004,0.014,0.000
1706108663599,2024-01-24T17:04:23.599,53.700,1.000,0.004,0.014,0.000
1706108663609,2024-01-24T17:04:23.609,53.710,1.000,0.004,0.014,0.000
1706108663619,2024-01-24T17:04:23.619,53.720,1.000,0.004,0.014,0.000
1706108663629,2024-01-24T17:04:23.629,53.730,1.000,0.004,0.014,0.000
1706108663639,2024-01-24T17:04:23.639,53.740,1.000,0.004,0.014,0.000
1706108663649,2024-01-24T17:04:23.649,53.750,1.000,0.004,0.014,0.000
1706108663659,2024-01-24T17:04:23.659,53.760,1.000,0.004,0.014,0.000
1706108663669,2024-01-24T17:04:23.669,53.770,1.000,0.004,0.014,0.000
1706108663679,2024-01-24T17:04:23.679,53.780,1.000,0.004,0.014,0.000
1706108663689,2024-01-24T17:04:23.689,53.790,1.000,0.004,0.014,0.000
1706108663699,2024-01-24T17:04:23.699,53.800,1.000,0.004,0.014,0.000
1706108663709,2024-01-24T17:04:23.709,53.810,1.000,0.004,0.014,0.000
1706108663719,2024-01-24T17:04:23.719,53.820,1.000,0.004,0.014,0.000
1706108663729,2024-01-24T17:04:23.729,53.830,1.000,0.004,0.014,0.000
1706108663739,2024-01-24T17:04:23.739,53.840,1.000,0.004,0.014,0.000
1706108663749,2024-01-24T17:04:23.749,53.850,1.000,0.004,0.014,0.000
1706108663759,2024-01-24T17:04:23.759,53.860,1.000,0.004,0.014,0.000
1706108663769,2024-01-24T17:04:23.769,53.870,1.000,0.004,0.014,0.000
1706108663779,2024-01-24T17:04:23.779,53.880,1.000,0.004,0.014,0.000
1706108663789,2024-01-24T17:04:23.789,53.890,1.000,0.004,0.014,0.000
1706108663799,2024-01-24T17:04:23.799,53.900,1.000,0.004,0.014,0.000
1706108663809,2024-01-24T17:04:23.809,53.910,1.000,0.004,0.014,0.000
1706108663819,2024-01-24T17:04:23.819,53.920,1.000,0.004,0.014,0.000
1706108663829,2024-01-24T17:04:23.829,53.930,1.000,0.004,0.014,0.000
1706108663839,2024-01-24T17:04:23.839,53.940,1.000,0.004,0.014,0.000
1706108663849,2024-01-24T17:04:23.849,53.950,1.000,0.004,0.014,0.000
1706108663859,2024-01-24T17:04:23.859,53.960,1.000,0.004,0.014,0.000
1706108663869,2024-01-24T17:04:23.869,53.970,1.000,0.004,0.014,0.000
1706108663879,2024-01-24T17:04:23.879,53.980,1.000,0.004,0.014,0.000
1706108663889,2024-01-24T17:04:23.889,53.990,1.000,0.004,0.014,0.000
1706108663899,2024-01-24T17:04:23.899,54.000,1.000,0.004,0.014,0.000
1706108663909,2024-01-24T17:04:23.909,54.010,1.000,0.004,0.014,0.000
1706108663919,2024-01-24T17:04:23.919,54.020,1.000,0.004,0.014,0.000
1706108663929,2024-01-24T17:04:23.929,54.030,1.000,0.004,0.014,0.000
1706108663939,2024-01-24T17:04:23.939,54.040,1.000,0.004,0.014,0.000
1706108663949,2024-01-24T17:04:23.949,54.050,1.000,0.004,0.014,0.000
1706108663959,2024-01-24T17:04:23.959,54.060,1.000,0.004,0.014,0.000
1706108663969,2024-01-24T17:04:23.969,54.070,1.000,0.004,0.014,0.000
1706108663979,2024-01-24T17:04:23.979,54.080,1.000,0.004,0.014,0.000
1706108663989,2024-01-24T17:04:23.989,54.090,1.000,0.004,0.014,0.000
1706108663999,2024-01-24T17:04:23.999,54.100,1.000,0.004,0.014,0.000
1706108664009,2024-01-24T17:04:24.009,54.110,1.000,0.004,0.014,0.000
1706108664019,2024-01-24T17:04:24.019,54.120,1.000,0.004,0.014,0.000
1706108664029,2024-01-24T17:04:24.029,54.130,1.000,0.004,0.014,0.000
1706108664039,2024-01-24T17:04:24.039,54.140,1.000,0.004,0.014,0.000
1706108664049,2024-01-24T17:04:24.049,54.150,1.000,0.004,0.014,0.000
1706108664059,2024-01-24T17:04:24.059,54.160,1.000,0.004,0.014,0.000
1706108664069,2024-01-24T17:04:24.069,54.170,1.000,0.004,0.014,0.000
1706108664079,2024-01-24T17:04:24.079,54.180,1.000,0.004,0.014,0.000
1706108664089,2024-01-24T17:04:24.089,54.190,1.000,0.004,0.014,0.000
1706108664099,2024-01-24T17:04:24.099,54.200,1.000,0.004,0.014,0.000
1706108664109,2024-01-24T17:04:24.109,54.210,1.000,0.004,0.014,0.000
1706108664119,2024-01-24T17:04:24.119,54.220,1.000,0.004,0.014,0.000
1706108664129,2024-01-24T17:04:24.129,54.230,1.000,0.004,0.014,0.000
1706108664139,2024-01-24T17:04:24.139,54.240,1.000,0.004,0.014,0.000
1706108664149,2024-01-24T17:04:24.149,54.250,1.000,0.004,0.014,0.000
1706108664159,2024-01-24T17:04:24.159,54.260,1.000,0.004,0.014,0.000
1706108664169,2024-01-24T17:04:24.169,54.270,1.000,0.004,0.014,0.000
1706108664179,2024-01-24T17:04:24.179,54.280,1.000,0.004,0.014,0.000
1706108664189,2024-01-24T17:04:24.189,54.290,1.000,0.004,0.014,0.000
1706108664199,2024-01-24T17:04:24.199,54.300,1.000,0.004,0.014,0.000
1706108664209,2024-01-24T17:04:24.209,54.310,1.000,0.004,0.014,0.000
1706108664219,2024-01-24T17:04:24.219,54.320,1.000,0.004,0.014,0.000
1706108664229,2024-01-24T17:04:24.229,54.330,1.000,0.004,0.014,0.000
1706108664239,2024-01-24T17:04:24.239,54.340,1.000,0.004,0.014,0.000
1706108664249,2024-01-24T17:04:24.249,54.350,1.000,0.004,0.014,0.000
1706108664259,2024-01-24T17:04:24.259,54.360,1.000,0.004,0.014,0.000
1706108664269,2024-01-24T17:04:24.269,54.370,1.000,0.004,0.014,0.000
1706108664279,2024-01-24T17:04:24.279,54.380,1.000,0.004,0.014,0.000
1706108664289,2024-01-24T17:04:24.289,54.390,1.000,0.004,0.014,0.000
1706108664299,2024-01-24T17:04:24.299,54.400,1.000,0.004,0.014,0.000
1706108664309,2024-01-24T17:04:24.309,54.410,1.000,0.004,0.014,0.000
1706108664319,2024-01-24T17:04:24.319,54.420,1.000,0.004,0.014,0.000
1706108664329,2024-01-24T17:04:24.329,54.430,1.000,0.004,0.014,0.000
1706108664339,2024-01-24T17:04:24.339,54.440,1.000,0.004,0.014,0.000
1706108664349,2024-01-24T17:04:24.349,54.450,1.000,0.004,0.014,0.000
1706108664359,2024-01-24T17:04:24.359,54.460,1.000,0.004,0.014,0.000
1706108664369,2024-01-24T17:04:24.369,54.470,1.000,0.004,0.014,0.000
1706108664379,2024-01-24T17:04:24.379,54.480,1.000,0.004,0.014,0.000
1706108664389,2024-01-24T17:04:24.389,54.490,1.000,0.004,0.014,0.000
1706108664399,2024-01-24T17:04:24.399,54.500,1.000,0.004,0.014,0.000
1706108664409,2024-01-24T17:04:24.409,54.510,1.000,0.004,0.014,0.000
1706108664419,2024-01-24T17:04:24.419,54.520,1.000,0.004,0.014,0.000
1706108664429,2024-01-24T17:04:24.429,54.530,1.000,0.004,0.014,0.000
1706108664439,2024-01-24T17:04:24.439,54.540,1.000,0.004,0.014,0.000
1706108664449,2024-01-24T17:04:24.449,54.550,1.000,0.004,0.014,0.000
1706108664459,2024-01-24T17:04:24.459,54.560,1.000,0.004,0.014,0.000
1706108664469,2024-01-24T17:04:24.469,54.570,1.000,0.004,0.014,0.000
1706108664479,2024-01-24T17:04:24.479,54.580,1.000,0.004,0.014,0.000
1706108664489,2024-01-24T17:04:24.489,54.590,1.000,0.004,0.014,0.000
1706108664499,2024-01-24T17:04:24.499,54.600,1.000,0.004,0.014,0.000
1706108664509,2024-01-24T17:04:24.509,54.610,1.000,0.004,0.014,0.000
1706108664519,2024-01-24T17:04:24.519,54.620,1.000,0.004,0.014,0.000
1706108664529,2024-01-24T17:04:24.529,54.630,1.000,0.004,0.014,0.000
1706108664539,2024-01-24T17:04:24.539,54.640,1.000,0.004,0.014,0.000
1706108664549,2024-01-24T17:04:24.549,54.650,1.000,0.004,0.014,0.000
1706108664559,2024-01-24T17:04:24.559,54.660,1.000,0.004,0.014,0.000
1706108664569,2024-01-24T17:04:24.569,54.670,1.000,0.004,0.014,0.000
1706108664579,2024-01-24T17:04:24.579,54.680,1.000,0.004,0.014,0.000
1706108664589,2024-01-24T17:04:24.589,54.690,1.000,0.004,0.014,0.000
1706108664599,2024-01-24T17:04:24.599,54.700,1.000,0.004,0.014,0.000
1706108664609,2024-01-24T17:04:24.609,54.710,1.000,0.004,0.014,0.000
1706108664619,2024-01-24T17:04:24.619,54.720,1.000,0.004,0.014,0.000
1706108664629,2024-01-24T17:04:24.629,54.730,1.000,0.004,0.014,0.000
1706108664639,2024-01-24T17:04:24.639,54.740,1.000,0.004,0.014,0.000
1706108664649,2024-01-24T17:04:24.649,54.750,1.000,0.004,0.014,0.000
1706108664659,2024-01-24T17:04:24.659,54.760,1.000,0.004,0.014,0.000
1706108664669,2024-01-24T17:04:24.669,54.770,1.000,0.004,0.014,0.000
1706108664679,2024-01-24T17:04:24.679,54.780,1.000,0.004,0.014,0.000
1706108664689,2024-01-24T17:04:24.689,54.790,1.000,0.004,0.014,0.000
1706108664699,2024-01-24T17:04:24.699,54.800,1.000,0.004,0.014,0.000
1706108664709,2024-01-24T17:04:24.709,54.810,1.000,0.004,0.014,0.000
1706108664719,2024-01-24T17:04:24.719,54.820,1.000,0.004,0.014,0.000
1706108664729,2024-01-24T17:04:24.729,54.830,1.000,0.004,0.014,0.000
1706108664739,2024-01-24T17:04:24.739,54.840,1.000,0.004,0.014,0.000
1706108664749,2024-01-24T17:04:24.749,54.850,1.000,0.004,0.014,0.000
1706108664759,2024-01-24T17:04:24.759,54.860,1.000,0.004,0.014,0.000
1706108664769,2024-01-24T17:04:24.769,54.870,1.000,0.004,0.014,0.000
1706108664779,2024-01-24T17:04:24.779,54.880,1.000,0.004,0.014,0.000
1706108664789,2024-01-24T17:04:24.789,54.890,1.000,0.004,0.014,0.000
1706108664799,2024-01-24T17:04:24.799,54.900,1.000,0.004,0.014,0.000
1706108664809,2024-01-24T17:04:24.809,54.910,1.000,0.004,0.014,0.000
1706108664819,2024-01-24T17:04:24.819,54.920,1.000,0.004,0.014,0.000
1706108664829,2024-01-24T17:04:24.829,54.930,1.000,0.004,0.014,0.000
1706108664839,2024-01-24T17:04:24.839,54.940,1.000,0.004,0.014,0.000
1706108664849,2024-01-24T17:04:24.849,54.950,1.000,0.004,0.014,0.000
1706108664859,2024-01-24T17:04:24.859,54.960,1.000,0.004,0.014,0.000
1706108664869,2024-01-24T17:04:24.869,54.970,1.000,0.004,0.014,0.000
1706108664879,2024-01-24T17:04:24.879,54.980,1.000,0.004,0.014,0.000
1706108664889,2024-01-24T17:04:24.889,54.990,1.000,0.004,0.014,0.000
1706108664899,2024-01-24T17:04:24.899,55.000,1.000,0.004,0.014,0.000
1706108664909,2024-01-24T17:04:24.909,55.010,1.000,0.004,0.014,0.000
1706108664919,2024-01-24T17:04:24.919,55.020,1.000,0.004,0.014,0.000
1706108664929,2024-01-24T17:04:24.929,55.030,1.000,0.004,0.014,0.000
1706108664939,2024-01-24T17:04:24.939,55.040,1.000,0.004,0.014,0.000
1706108664949,2024-01-24T17:04:24.949,55.050,1.000,0.004,0.014,0.000
1706108664959,2024-01-24T17:04:24.959,55.060,1.000,0.004,0.014,0.000
1706108664969,2024-01-24T17:04:24.969,55.070,1.000,0.004,0.014,0.000
1706108664979,2024-01-24T17:04:24.979,55.080,1.000,0.004,0.014,0.000
1706108664989,2024-01-24T17:04:24.989,55.090,1.000,0.004,0.014,0.000
1706108664999,2024-01-24T17:04:24.999,55.100,1.000,0.004,0.014,0.000
1706108665009,2024-01-24T17:04:25.009,55.110,1.000,0.004,0.014,0.000
1706108665019,2024-01-24T17:04:25.019,55.120,1.000,0.004,0.014,0.000
1706108665029,2024-01-24T17:04:25.029,55.130,1.000,0.004,0.014,0.000
1706108665039,2024-01-24T17:04:25.039,55.140,1.000,0.004,0.014,0.000
1706108665049,2024-01-24T17:04:25.049,55.150,1.000,0.004,0.014,0.000
1706108665059,2024-01-24T17:04:25.059,55.160,1.000,0.004,0.014,0.000
