Device,MAC,Timestamp,Time(03:00),elapsed (s),X(number),Y(number),Z (number)
4,E25AD03D0194,1721221317053,2024-07-17T16:01:57.053,53.65,-0.021431256,0.0036558819,0.018323427
4,E25AD03D0194,1721221317063,2024-07-17T16:01:57.063,53.66,-0.0219173,0.0027360523,0.018780624
4,E25AD03D0194,1721221317083,2024-07-17T16:01:57.083,53.68,-0.021936946,0.0011709355,0.019224888
4,E25AD03D0194,1721221317093,2024-07-17T16:01:57.093,53.69,-0.019018346,0.0011307235,0.019674307
4,E25AD03D0194,1721221317103,2024-07-17T16:01:57.103,53.7,-0.020007258,-0.0013409001,0.022062115
4,E25AD03D0194,1721221317123,2024-07-17T16:01:57.123,53.72,-0.023932857,0.0005576184,0.017099176
4,E25AD03D0194,1721221317143,2024-07-17T16:01:57.143,53.74,-0.023946568,0.00049349567,0.01462145
4,E25AD03D0194,1721221317153,2024-07-17T16:01:57.153,53.75,-0.023953862,0.0004652817,0.018991092
4,E25AD03D0194,1721221317163,2024-07-17T16:01:57.163,53.76,-0.022007937,-0.002964937,0.018954491
4,E25AD03D0194,1721221317183,2024-07-17T16:01:57.183,53.78,-0.022999084,-0.0019607935,0.020791683
4,E25AD03D0194,1721221317193,2024-07-17T16:01:57.193,53.79,-0.022033123,0.00050187117,0.021683931
4,E25AD03D0194,1721221317203,2024-07-17T16:01:57.203,53.8,-0.023510803,0.0010086533,0.023050517
4,E25AD03D0194,1721221317223,2024-07-17T16:01:57.223,53.82,-0.022562053,-0.0033871501,0.020920986
4,E25AD03D0194,1721221317233,2024-07-17T16:01:57.233,53.83,-0.021596676,-0.00384684,0.021802427
4,E25AD03D0194,1721221317243,2024-07-17T16:01:57.243,53.84,-0.021591036,-0.0028393173,0.0232785
4,E25AD03D0194,1721221317263,2024-07-17T16:01:57.263,53.86,-0.018628966,-0.010456815,0.012097993
4,E25AD03D0194,1721221317283,2024-07-17T16:01:57.283,53.88,-0.024982452,-0.010458104,0.014015462
4,E25AD03D0194,1721221317313,2024-07-17T16:01:57.313,53.91,-0.026472773,-0.009025804,0.016808841
4,E25AD03D0194,1721221317323,2024-07-17T16:01:57.323,53.92,-0.018649291,-0.012848004,0.022182314
4,E25AD03D0194,1721221317343,2024-07-17T16:01:57.343,53.94,-0.024548922,0.0046618124,0.02100163
4,E25AD03D0194,1721221317353,2024-07-17T16:01:57.353,53.95,-0.020144183,-0.03329926,0.022430513
4,E25AD03D0194,1721221317363,2024-07-17T16:01:57.363,53.96,-0.014290843,0.0005186707,0.014476805
4,E25AD03D0194,1721221317373,2024-07-17T16:01:57.373,53.97,-0.01966874,0.011338877,0.011928708
4,E25AD03D0194,1721221317383,2024-07-17T16:01:57.383,53.98,-0.025532776,-0.0007976136,0.0137946
4,E25AD03D0194,1721221317403,2024-07-17T16:01:57.403,54,-0.023589572,0.0032593058,0.01409506
4,E25AD03D0194,1721221317413,2024-07-17T16:01:57.413,54.01,-0.021139028,0.010657912,0.01458176
4,E25AD03D0194,1721221317423,2024-07-17T16:01:57.423,54.02,-0.021151183,0.01168661,0.01641432
4,E25AD03D0194,1721221317433,2024-07-17T16:01:57.433,54.03,-0.019190961,0.004418851,0.017391525
4,E25AD03D0194,1721221317443,2024-07-17T16:01:57.443,54.04,-0.019672824,0.0064146174,0.017396364
4,E25AD03D0194,1721221317453,2024-07-17T16:01:57.453,54.05,-0.021623904,0.0113089485,0.017401336
4,E25AD03D0194,1721221317463,2024-07-17T16:01:57.463,54.06,-0.019179875,0.0073945946,0.016935471
4,E25AD03D0194,1721221317483,2024-07-17T16:01:57.483,54.08,-0.021627795,-0.00043253353,0.017394248
4,E25AD03D0194,1721221317493,2024-07-17T16:01:57.493,54.09,-0.020167425,-0.005775019,0.012458891
4,E25AD03D0194,1721221317503,2024-07-17T16:01:57.503,54.1,-0.02114739,-0.008642732,0.013851004
4,E25AD03D0194,1721221317513,2024-07-17T16:01:57.513,54.11,-0.021133095,-0.0046599405,0.01436846
4,E25AD03D0194,1721221317533,2024-07-17T16:01:57.533,54.13,-0.020150991,0.02039135,0.013306442
4,E25AD03D0194,1721221317553,2024-07-17T16:01:57.553,54.15,-0.023564678,-0.013238757,0.012307136
4,E25AD03D0194,1721221317573,2024-07-17T16:01:57.573,54.17,-0.023534724,0.0059406077,0.0148312
4,E25AD03D0194,1721221317583,2024-07-17T16:01:57.583,54.18,-0.022058116,0.005005741,0.016336206
4,E25AD03D0194,1721221317593,2024-07-17T16:01:57.593,54.19,-0.02204703,0.0011408615,0.017839314
4,E25AD03D0194,1721221317923,2024-07-17T16:01:57.923,54.52,-0.022400038,0.0021058992,0.013605466
4,E25AD03D0194,1721221317933,2024-07-17T16:01:57.933,54.53,-0.022404803,0.0016566635,0.014519364
4,E25AD03D0194,1721221317943,2024-07-17T16:01:57.943,54.54,-0.02484932,-0.0002612195,0.012028266
4,E25AD03D0194,1721221317953,2024-07-17T16:01:57.953,54.55,-0.023388464,0.0022123854,0.0144169
4,E25AD03D0194,1721221317963,2024-07-17T16:01:57.963,54.56,-0.023880538,-0.0006865567,0.014854589
4,E25AD03D0194,1721221317973,2024-07-17T16:01:57.973,54.57,-0.024860406,-0.0016318288,0.013831579
4,E25AD03D0194,1721221317993,2024-07-17T16:01:57.993,54.59,-0.021447789,0.00039207848,0.013734842
4,E25AD03D0194,1721221318013,2024-07-17T16:01:58.013,54.61,-0.022430964,0.0024033557,0.012179632
4,E25AD03D0194,1721221318023,2024-07-17T16:01:58.023,54.62,-0.02048212,0.0028937517,0.0136154825
4,E25AD03D0194,1721221318033,2024-07-17T16:01:58.033,54.63,-0.023415888,0.00094493176,0.014073398
4,E25AD03D0194,1721221318043,2024-07-17T16:01:58.043,54.64,-0.025373582,0.0029013613,0.0145289665
4,E25AD03D0194,1721221318053,2024-07-17T16:01:58.053,54.65,-0.022445843,-0.0053876694,0.009135609
4,E25AD03D0194,1721221318073,2024-07-17T16:01:58.073,54.67,-0.020987807,0.0024892376,0.016849795
4,E25AD03D0194,1721221318083,2024-07-17T16:01:58.083,54.68,-0.024408884,-0.0009194407,0.012427565
4,E25AD03D0194,1721221318113,2024-07-17T16:01:58.113,54.71,-0.022957852,0.0024792333,0.014795219
4,E25AD03D0194,1721221318123,2024-07-17T16:01:58.123,54.72,-0.02052063,-0.0009504262,0.01282498
4,E25AD03D0194,1721221318133,2024-07-17T16:01:58.133,54.73,-0.02345294,0.00003162982,0.010849806
4,E25AD03D0194,1721221318143,2024-07-17T16:01:58.143,54.74,-0.0224791,0.0010137466,0.012779407
4,E25AD03D0194,1721221318163,2024-07-17T16:01:58.163,54.76,-0.023460913,-0.001406433,0.009797294
4,E25AD03D0194,1721221318183,2024-07-17T16:01:58.183,54.78,-0.024441462,0.0005220136,0.013211042
4,E25AD03D0194,1721221318193,2024-07-17T16:01:58.193,54.79,-0.024445157,-0.0038733764,0.018071117
4,E25AD03D0194,1721221318213,2024-07-17T16:01:58.213,54.81,-0.022989457,0.0044356994,0.012144465
4,E25AD03D0194,1721221318233,2024-07-17T16:01:58.233,54.83,-0.023487365,0.0059088804,0.014028457
4,E25AD03D0194,1721221318243,2024-07-17T16:01:58.243,54.84,-0.024956584,0.005418059,0.010584089
4,E25AD03D0194,1721221318273,2024-07-17T16:01:58.273,54.87,-0.023014741,0.0024943918,0.014899492
4,E25AD03D0194,1721221318283,2024-07-17T16:01:58.283,54.88,-0.022530641,0.0029845566,0.012429279
4,E25AD03D0194,1721221318293,2024-07-17T16:01:58.293,54.89,-0.023510024,-0.0004282303,0.011917355
4,E25AD03D0194,1721221317923,2024-07-17T16:01:57.923,54.52,-0.022400038,0.0021058992,0.013605466
4,E25AD03D0194,1721221317933,2024-07-17T16:01:57.933,54.53,-0.022404803,0.0016566635,0.014519364
4,E25AD03D0194,1721221317943,2024-07-17T16:01:57.943,54.54,-0.02484932,-0.0002612195,0.012028266
4,E25AD03D0194,1721221317953,2024-07-17T16:01:57.953,54.55,-0.023388464,0.0022123854,0.0144169
4,E25AD03D0194,1721221317963,2024-07-17T16:01:57.963,54.56,-0.023880538,-0.0006865567,0.014854589
4,E25AD03D0194,1721221317973,2024-07-17T16:01:57.973,54.57,-0.024860406,-0.0016318288,0.013831579
4,E25AD03D0194,1721221317993,2024-07-17T16:01:57.993,54.59,-0.021447789,0.00039207848,0.013734842
4,E25AD03D0194,1721221318013,2024-07-17T16:01:58.013,54.61,-0.022430964,0.0024033557,0.012179632
4,E25AD03D0194,1721221318023,2024-07-17T16:01:58.023,54.62,-0.02048212,0.0028937517,0.0136154825
4,E25AD03D0194,1721221318033,2024-07-17T16:01:58.033,54.63,-0.023415888,0.00094493176,0.014073398
4,E25AD03D0194,1721221318043,2024-07-17T16:01:58.043,54.64,-0.025373582,0.0029013613,0.0145289665
4,E25AD03D0194,1721221318053,2024-07-17T16:01:58.053,54.65,-0.022445843,-0.0053876694,0.009135609
4,E25AD03D0194,1721221318073,2024-07-17T16:01:58.073,54.67,-0.020987807,0.0024892376,0.016849795
4,E25AD03D0194,1721221318083,2024-07-17T16:01:58.083,54.68,-0.024408884,-0.0009194407,0.012427565
4,E25AD03D0194,1721221318113,2024-07-17T16:01:58.113,54.71,-0.022957852,0.0024792333,0.014795219
4,E25AD03D0194,1721221318123,2024-07-17T16:01:58.123,54.72,-0.02052063,-0.0009504262,0.01282498
4,E25AD03D0194,1721221318133,2024-07-17T16:01:58.133,54.73,-0.02345294,0.00003162982,0.010849806
4,E25AD03D0194,1721221318143,2024-07-17T16:01:58.143,54.74,-0.0224791,0.0010137466,0.012779407
4,E25AD03D0194,1721221318163,2024-07-17T16:01:58.163,54.76,-0.023460913,-0.001406433,0.009797294
4,E25AD03D0194,1721221318183,2024-07-17T16:01:58.183,54.78,-0.024441462,0.0005220136,0.013211042
4,E25AD03D0194,1721221318193,2024-07-17T16:01:58.193,54.79,-0.024445157,-0.0038733764,0.018071117
4,E25AD03D0194,1721221318213,2024-07-17T16:01:58.213,54.81,-0.022989457,0.0044356994,0.012144465
4,E25AD03D0194,1721221318233,2024-07-17T16:01:58.233,54.83,-0.023487365,0.0059088804,0.014028457
4,E25AD03D0194,1721221318243,2024-07-17T16:01:58.243,54.84,-0.024956584,0.005418059,0.010584089
4,E25AD03D0194,1721221318273,2024-07-17T16:01:58.273,54.87,-0.023014741,0.0024943918,0.014899492
4,E25AD03D0194,1721221318283,2024-07-17T16:01:58.283,54.88,-0.022530641,0.0029845566,0.012429279
4,E25AD03D0194,1721221318293,2024-07-17T16:01:58.293,54.89,-0.023510024,-0.0004282303,0.011917355
4,E25AD03D0194,1721221318303,2024-07-17T16:01:58.303,54.9,-0.021559428,-0.004321956,0.01286738
4,E25AD03D0194,1721221318313,2024-07-17T16:01:58.313,54.91,-0.022050336,-0.0043024453,0.01429787
4,E25AD03D0194,1721221318323,2024-07-17T16:01:58.323,54.92,-0.019612724,0.005956325,0.012316788
4,E25AD03D0194,1721221318333,2024-07-17T16:01:58.333,54.93,-0.023525096,0.015721831,0.0098348195
4,E25AD03D0194,1721221318343,2024-07-17T16:01:58.343,54.94,-0.02694598,-0.003319806,0.011768274
4,E25AD03D0194,1721221318363,2024-07-17T16:01:58.363,54.96,-0.022065701,0.009909749,0.014642503
4,E25AD03D0194,1721221318373,2024-07-17T16:01:58.373,54.97,-0.02060086,0.0040503796,0.011712806
4,E25AD03D0194,1721221318383,2024-07-17T16:01:58.383,54.98,-0.020112578,0.0030738178,0.011712806
4,E25AD03D0194,1721221318403,2024-07-17T16:01:58.403,55,-0.02108914,0.0020972441,0.012201088
4,E25AD03D0194,1721221318413,2024-07-17T16:01:58.413,55.01,-0.019608542,0.0016452612,0.009343889
4,E25AD03D0194,1721221318423,2024-07-17T16:01:58.423,55.02,-0.022522377,0.007063746,0.017708043
4,E25AD03D0194,1721221318433,2024-07-17T16:01:58.433,55.03,-0.022991499,0.00661547,0.018287906
4,E25AD03D0194,1721221318453,2024-07-17T16:01:58.453,55.05,-0.022976037,0.007650283,0.0105275875
4,E25AD03D0194,1721221318463,2024-07-17T16:01:58.463,55.06,-0.021999475,0.0032810771,0.011482767
4,E25AD03D0194,1721221318473,2024-07-17T16:01:58.473,55.07,-0.023449244,0.0009785309,0.008532818
4,E25AD03D0194,1721221318483,2024-07-17T16:01:58.483,55.08,-0.021971079,0.0020931356,0.0094799865
4,E25AD03D0194,1721221318503,2024-07-17T16:01:58.503,55.1,-0.023406262,0.0028893268,0.012342291
4,E25AD03D0194,1721221318513,2024-07-17T16:01:58.513,55.11,-0.021926636,0.0015791327,0.010354305
4,E25AD03D0194,1721221318533,2024-07-17T16:01:58.533,55.13,-0.023356566,0.00021597501,0.013914203
4,E25AD03D0194,1721221318543,2024-07-17T16:01:58.543,55.14,-0.020894352,0.0017384366,0.013512788
4,E25AD03D0194,1721221318553,2024-07-17T16:01:58.553,55.15,-0.02233712,0.005695349,0.012149242
4,E25AD03D0194,1721221318563,2024-07-17T16:01:58.563,55.16,-0.023782512,0.0067119645,0.009799178
4,E25AD03D0194,1721221318573,2024-07-17T16:01:58.573,55.17,-0.02425504,0.004787359,0.01085462
4,E25AD03D0194,1721221318583,2024-07-17T16:01:58.583,55.18,-0.022301916,0.0018766742,0.011326806
4,E25AD03D0194,1721221318593,2024-07-17T16:01:58.593,55.19,-0.023766758,-0.0005486716,0.011313325
4,E25AD03D0194,1721221318623,2024-07-17T16:01:58.623,55.22,-0.023766758,-0.0014299426,0.013185344
4,E25AD03D0194,1721221318633,2024-07-17T16:01:58.633,55.23,-0.021325354,0.0010579336,0.015098923
4,E25AD03D0194,1721221318643,2024-07-17T16:01:58.643,55.24,-0.02474332,0.0025623436,0.014088653
4,E25AD03D0194,1721221318653,2024-07-17T16:01:58.653,55.25,-0.023278477,0.0016158437,0.0125982715
4,E25AD03D0194,1721221318663,2024-07-17T16:01:58.663,55.26,-0.022790294,0.0031031258,0.014044029
4,E25AD03D0194,1721221318673,2024-07-17T16:01:58.673,55.27,-0.022302013,0.0026322524,0.012076039
4,E25AD03D0194,1721221318683,2024-07-17T16:01:58.683,55.28,-0.022790294,0.001655691,0.010611197
4,E25AD03D0194,1721221318693,2024-07-17T16:01:58.693,55.29,-0.021813732,-0.00029743213,0.008658074
4,E25AD03D0194,1721221318713,2024-07-17T16:01:58.713,55.31,-0.023766855,0.0021439719,0.011587759
4,E25AD03D0194,1721221318723,2024-07-17T16:01:58.723,55.32,-0.022790294,-0.0007857129,0.011587759
4,E25AD03D0194,1721221318733,2024-07-17T16:01:58.733,55.33,-0.021325452,-0.002738836,0.013540894
4,E25AD03D0194,1721221318743,2024-07-17T16:01:58.743,55.34,-0.023766855,-0.00029743213,0.012564319
4,E25AD03D0194,1721221318753,2024-07-17T16:01:58.753,55.35,-0.025719978,-0.0007857129,0.014029174
4,E25AD03D0194,1721221318763,2024-07-17T16:01:58.763,55.36,-0.022790294,0.00067912944,0.016470578
4,E25AD03D0194,1721221318773,2024-07-17T16:01:58.773,55.37,-0.024255136,-0.0007857129,0.011099477
4,E25AD03D0194,1721221318783,2024-07-17T16:01:58.783,55.38,-0.021813732,-0.00029743213,0.011587759
4,E25AD03D0194,1721221318803,2024-07-17T16:01:58.803,55.4,-0.02620826,0.00067912944,0.012076039
4,E25AD03D0194,1721221318813,2024-07-17T16:01:58.813,55.41,-0.024255136,0.00019084864,0.012564319
94,E25AD03D0194,1721221318823,2024-07-17T16:01:58.823,55.42,-0.02132555,0.0021615857,0.010107842
4,E25AD03D0194,1721221318843,2024-07-17T16:01:58.843,55.44,-0.0252316,-0.00072038674,0.013485146
4,E25AD03D0194,1721221318853,2024-07-17T16:01:58.853,55.45,-0.022790197,-0.00020519267,0.010044218
4,E25AD03D0194,1721221318863,2024-07-17T16:01:58.863,55.46,-0.020348793,-0.00016197823,0.009519007
4,E25AD03D0194,1721221318873,2024-07-17T16:01:58.873,55.47,-0.01935492,-0.00010980482,0.013982592
4,E25AD03D0194,1721221318893,2024-07-17T16:01:58.893,55.49,-0.021780474,0.0014393027,0.009619257
4,E25AD03D0194,1721221318913,2024-07-17T16:01:58.913,55.51,-0.022268753,0.0029725952,0.01102563
4,E25AD03D0194,1721221318923,2024-07-17T16:01:58.923,55.52,-0.027151562,0.0015298767,0.008077092
4,E25AD03D0194,1721221318933,2024-07-17T16:01:58.933,55.53,-0.023245316,-0.00088433427,0.0104952045
4,E25AD03D0194,1721221318943,2024-07-17T16:01:58.943,55.54,-0.020803912,-0.002797926,0.00899652
4,E25AD03D0194,1721221318973,2024-07-17T16:01:58.973,55.57,-0.023229366,-0.005627616,0.012921474
4,E25AD03D0194,1721221318983,2024-07-17T16:01:58.983,55.58,-0.022741087,0.004650264,0.010947832
4,E25AD03D0194,1721221318993,2024-07-17T16:01:58.993,55.59,-0.022252806,0.0012322987,0.008018147
4,E25AD03D0194,1721221319003,2024-07-17T16:01:59.003,55.6,-0.024205929,-0.0041387896,0.012412674
4,E25AD03D0194,1721221319013,2024-07-17T16:01:59.013,55.61,-0.026159052,-0.0026739475,0.012412674
4,E25AD03D0194,1721221319023,2024-07-17T16:01:59.023,55.62,-0.023229366,-0.0021856667,0.0085064275
4,E25AD03D0194,1721221319033,2024-07-17T16:01:59.033,55.63,-0.02469421,-0.003650509,0.010459551
4,E25AD03D0194,1721221319043,2024-07-17T16:01:59.043,55.64,-0.023717647,-0.0026739475,0.0119243935
4,E25AD03D0194,1721221319063,2024-07-17T16:01:59.063,55.66,-0.023229366,-0.0016973859,0.0133892475
4,E25AD03D0194,1721221319073,2024-07-17T16:01:59.073,55.67,-0.022741087,-0.0016973859,0.011436112
4,E25AD03D0194,1721221319083,2024-07-17T16:01:59.083,55.68,-0.02469421,-0.0016973859,0.014365809
4,E25AD03D0194,1721221319093,2024-07-17T16:01:59.093,55.69,-0.024205929,-0.0021856667,0.010459551
4,E25AD03D0194,1721221319113,2024-07-17T16:01:59.113,55.71,-0.021276245,0.0002557372,0.012412674
4,E25AD03D0194,1721221319123,2024-07-17T16:01:59.123,55.72,-0.024205929,-0.00025010898,0.01242765
4,E25AD03D0194,1721221319133,2024-07-17T16:01:59.133,55.73,-0.023717647,-0.002225599,0.011958564
4,E25AD03D0194,1721221319153,2024-07-17T16:01:59.153,55.75,-0.023717647,-0.0027613002,0.011022627
4,E25AD03D0194,1721221319163,2024-07-17T16:01:59.163,55.76,-0.02322927,-0.003763438,0.011044496
4,E25AD03D0194,1721221319173,2024-07-17T16:01:59.173,55.77,-0.024694014,-0.0008590377,0.010577829
4,E25AD03D0194,1721221319183,2024-07-17T16:01:59.183,55.78,-0.022252806,-0.002835877,0.0135278255
4,E25AD03D0194,1721221319193,2024-07-17T16:01:59.193,55.79,-0.021276146,-0.0028550348,0.011591101
4,E25AD03D0194,1721221319203,2024-07-17T16:01:59.203,55.8,-0.023717647,-0.0018974609,0.011607281
4,E25AD03D0194,1721221319213,2024-07-17T16:01:59.213,55.81,-0.02322927,-0.0019134339,0.012597493
4,E25AD03D0194,1721221319223,2024-07-17T16:01:59.223,55.82,-0.021764524,-0.0014409801,0.011634474
4,E25AD03D0194,1721221319243,2024-07-17T16:01:59.243,55.84,-0.024205929,-0.00049782323,0.015569335
4,E25AD03D0194,1721221319253,2024-07-17T16:01:59.253,55.85,-0.02322927,-0.0024699583,0.013632392
4,E25AD03D0194,1721221319263,2024-07-17T16:01:59.263,55.86,-0.02274099,-0.0029758287,0.012670891
4,E25AD03D0194,1721221319273,2024-07-17T16:01:59.273,55.87,-0.02371755,-0.0015299983,0.01610506
4,E25AD03D0194,1721221319283,2024-07-17T16:01:59.283,55.88,-0.023229172,-0.002035893,0.013190315
4,E25AD03D0194,1721221319293,2024-07-17T16:01:59.293,55.89,-0.021764427,-0.0005884459,0.012228632
4,E25AD03D0194,1721221319303,2024-07-17T16:01:59.303,55.9,-0.024694113,-0.0011007712,0.013225738
4,E25AD03D0194,1721221319323,2024-07-17T16:01:59.323,55.92,-0.021764427,-0.001159679,0.014252528
4,E25AD03D0194,1721221319333,2024-07-17T16:01:59.333,55.93,-0.02322927,-0.0016764655,0.01281201
4,E25AD03D0194,1721221319343,2024-07-17T16:01:59.343,55.94,-0.02274099,-0.0036549096,0.013810161
4,E25AD03D0194,1721221319353,2024-07-17T16:01:59.353,55.95,-0.023229366,-0.0012327485,0.015291303
4,E25AD03D0194,1721221319363,2024-07-17T16:01:59.363,55.96,-0.023717744,-0.00076187507,0.01481795
4,E25AD03D0194,1721221319373,2024-07-17T16:01:59.373,55.97,-0.025182588,-0.00076187507,0.01432967
4,E25AD03D0194,1721221319393,2024-07-17T16:01:59.393,55.99,-0.020787964,0.0016618905,0.01776261
4,E25AD03D0194,1721221319413,2024-07-17T16:01:59.413,56.01,-0.02226856,-0.00034783076,0.01380131
4,E25AD03D0194,1721221319423,2024-07-17T16:01:59.423,56.02,-0.022286355,0.00059511955,0.015668187
4,E25AD03D0194,1721221319433,2024-07-17T16:01:59.433,56.03,-0.020837268,0.00055868813,0.011689759
4,E25AD03D0194,1721221319443,2024-07-17T16:01:59.443,56.04,-0.022806438,0.0010181592,0.013563042
4,E25AD03D0194,1721221319453,2024-07-17T16:01:59.453,56.05,-0.022334008,-0.0019352295,0.017386299
4,E25AD03D0194,1721221319463,2024-07-17T16:01:59.463,56.06,-0.024303176,-0.0019544116,0.014856874
4,E25AD03D0194,1721221319473,2024-07-17T16:01:59.473,56.07,-0.023342174,0.0024243246,0.014767054
4,E25AD03D0194,1721221319483,2024-07-17T16:01:59.483,56.08,-0.024334684,0.0038716018,0.0112596685
4,E25AD03D0194,1721221319513,2024-07-17T16:01:59.513,56.11,-0.022413265,-0.0015738935,0.018440938
4,E25AD03D0194,1721221319523,2024-07-17T16:01:59.523,56.12,-0.024854667,0.002790669,0.017001782
4,E25AD03D0194,1721221319533,2024-07-17T16:01:59.533,56.13,-0.023878204,0.0022657136,0.014103325
4,E25AD03D0194,1721221319543,2024-07-17T16:01:59.543,56.14,-0.025343046,0.0017348506,0.016581051
4,E25AD03D0194,1721221319553,2024-07-17T16:01:59.553,56.15,-0.022413166,0.00070937345,0.017599259
4,E25AD03D0194,1721221319563,2024-07-17T16:01:59.563,56.16,-0.021436606,0.0006630471,0.016662095
4,E25AD03D0194,1721221319573,2024-07-17T16:01:59.573,56.17,-0.022413265,-0.006714833,0.02061406
4,E25AD03D0194,1721221319593,2024-07-17T16:01:59.593,56.19,-0.021436606,0.0044282475,0.01580561
4,E25AD03D0194,1721221319603,2024-07-17T16:01:59.603,56.2,-0.023878107,0.006323812,0.01780766
4,E25AD03D0194,1721221319613,2024-07-17T16:01:59.613,56.21,-0.024854667,-0.022560619,0.014454013
4,E25AD03D0194,1721221319623,2024-07-17T16:01:59.623,56.22,-0.018995298,-0.007458693,0.016436638
4,E25AD03D0194,1721221319643,2024-07-17T16:01:59.643,56.24,-0.023878107,-0.0011936184,0.01748311
4,E25AD03D0194,1721221319673,2024-07-17T16:01:59.673,56.27,-0.022413166,-0.00030640324,0.019023452
4,E25AD03D0194,1721221319683,2024-07-17T16:01:59.683,56.28,-0.021436702,0.0016198431,0.018557902
4,E25AD03D0194,1721221319693,2024-07-17T16:01:59.693,56.29,-0.024854667,0.011841709,0.015655339
4,E25AD03D0194,1721221319703,2024-07-17T16:01:59.703,56.3,-0.026319511,-0.027770812,0.019613734
94,E25AD03D0194,1721221319913,2024-07-17T16:01:59.913,56.51,-0.021180358,0.0009764157,0.015555744
4,E25AD03D0194,1721221319923,2024-07-17T16:01:59.923,56.52,-0.02411578,0.00046801678,0.015534885
4,E25AD03D0194,1721221319953,2024-07-17T16:01:59.953,56.55,-0.02266465,-0.0019146252,0.015394836
4,E25AD03D0194,1721221319963,2024-07-17T16:01:59.963,56.56,-0.023172284,-0.0015182191,0.016810033
4,E25AD03D0194,1721221319973,2024-07-17T16:01:59.973,56.57,-0.02366815,0.0028903722,0.020166367
4,E25AD03D0194,1721221319983,2024-07-17T16:01:59.983,56.58,-0.023689445,0.0027850287,0.0147442855
4,E25AD03D0194,1721221319993,2024-07-17T16:01:59.993,56.59,-0.020782711,-0.0012325419,0.018106114
4,E25AD03D0194,1721221320003,2024-07-17T16:02:00.003,56.6,-0.023231896,0.003169303,0.017072055
4,E25AD03D0194,1721221320023,2024-07-17T16:02:00.023,56.62,-0.021781836,-0.00026232572,0.017474344
4,E25AD03D0194,1721221320033,2024-07-17T16:02:00.033,56.63,-0.020812372,0.00021841837,0.016945014
4,E25AD03D0194,1721221320043,2024-07-17T16:02:00.043,56.64,-0.02179545,0.00070079137,0.0154429
4,E25AD03D0194,1721221320053,2024-07-17T16:02:00.053,56.65,-0.022288982,0.0006938503,0.013949346
4,E25AD03D0194,1721221320063,2024-07-17T16:02:00.063,56.66,-0.02180644,0.0036102606,0.014410592
4,E25AD03D0194,1721221320073,2024-07-17T16:02:00.073,56.67,-0.023765592,0.0016620242,0.015832001
4,E25AD03D0194,1721221320083,2024-07-17T16:02:00.083,56.68,-0.022306487,0.0006920026,0.015301028
4,E25AD03D0194,1721221320093,2024-07-17T16:02:00.093,56.69,-0.019382052,0.00021120987,0.014770956
4,E25AD03D0194,1721221320113,2024-07-17T16:02:00.113,56.71,-0.023787666,0.0002270248,0.014684563
4,E25AD03D0194,1721221320123,2024-07-17T16:02:00.123,56.72,-0.022329826,0.0012124602,0.018537845
4,E25AD03D0194,1721221320133,2024-07-17T16:02:00.133,56.73,-0.02331407,0.0026678087,0.017031016
4,E25AD03D0194,1721221320143,2024-07-17T16:02:00.143,56.74,-0.022346163,0.0026502677,0.017965348
4,E25AD03D0194,1721221320153,2024-07-17T16:02:00.153,56.75,-0.022841543,-0.0017576674,0.017440733
4,E25AD03D0194,1721221320163,2024-07-17T16:02:00.163,56.76,-0.021383509,0.0006687604,0.015944151
4,E25AD03D0194,1721221320173,2024-07-17T16:02:00.173,56.77,-0.02383133,0.0006555225,0.01640135
4,E25AD03D0194,1721221320183,2024-07-17T16:02:00.183,56.78,-0.02237135,-0.0003315053,0.013449347
4,E25AD03D0194,1721221320203,2024-07-17T16:02:00.203,56.8,-0.026774338,0.00062018516,0.013902764
4,E25AD03D0194,1721221320213,2024-07-17T16:02:00.213,56.81,-0.022383215,-0.0018293511,0.014375182
4,E25AD03D0194,1721221320223,2024-07-17T16:02:00.223,56.82,-0.020433592,-0.0023042117,0.014341169
4,E25AD03D0194,1721221320233,2024-07-17T16:02:00.233,56.83,-0.023854768,-0.002775474,0.01430481
4,E25AD03D0194,1721221320243,2024-07-17T16:02:00.243,56.84,-0.02532243,0.0001667312,0.012810563
4,E25AD03D0194,1721221320253,2024-07-17T16:02:00.253,56.85,-0.02483794,0.0031039526,0.014731922
4,E25AD03D0194,1721221320263,2024-07-17T16:02:00.263,56.86,-0.020448959,0.0031083531,0.01566837
4,E25AD03D0194,1721221320293,2024-07-17T16:02:00.293,56.89,-0.025830647,-0.0003028537,0.014128804
4,E25AD03D0194,1721221320303,2024-07-17T16:02:00.303,56.9,-0.022904852,-0.00031180048,0.015575716
4,E25AD03D0194,1721221320313,2024-07-17T16:02:00.313,56.91,-0.024373,0.00016894359,0.014092896
4,E25AD03D0194,1721221320323,2024-07-17T16:02:00.323,56.92,-0.024864102,0.00016146767,0.011640284
4,E25AD03D0194,1721221320333,2024-07-17T16:02:00.333,56.93,-0.02437864,-0.0027780512,0.014071793
4,E25AD03D0194,1721221320343,2024-07-17T16:02:00.343,56.94,-0.020964274,0.0020977913,0.014541353
4,E25AD03D0194,1721221320353,2024-07-17T16:02:00.353,56.95,-0.025362592,0.00013652364,0.0145241525
4,E25AD03D0194,1721221320383,2024-07-17T16:02:00.383,56.98,-0.020488441,0.00010561102,0.01644691
4,E25AD03D0194,1721221320403,2024-07-17T16:02:00.403,57,-0.02489065,0.001554687,0.015921323
